alpha,beta,relative_drift_%,std_dev_%,wall_time_s,status
0.1,1.4,0.0000149367,0.0000033173,0.0,resume_from_csv
0.1,1.45,0.0000371553,0.0000046023,0.0,resume_from_csv
0.1,1.5,0.0000136937,0.0000027710,0.0,resume_from_csv
0.1,1.55,0.0000132069,0.0000026879,0.0,resume_from_csv
0.1,1.6,0.0000293244,0.0000031957,0.0,resume_from_csv
0.1,1.65,0.0000123471,0.0000024492,0.0,resume_from_csv
0.1,1.7,0.0000217629,0.0000026841,0.0,resume_from_csv
0.1,1.75,0.0000250672,0.0000027977,0.0,resume_from_csv
0.1,1.8,0.0000256990,0.0000026582,0.0,resume_from_csv
0.1,1.85,0.0000108970,0.0000022385,0.0,resume_from_csv
0.1,1.9,0.0000178785,0.0000026118,0.0,resume_from_csv
0.1,1.95,0.0000152682,0.0000024070,0.0,resume_from_csv
0.1,2.0,0.0000130929,0.0000023032,0.0,resume_from_csv
0.15,0.0,0.0003123960,0.0000756119,0.0,resume_from_csv
0.15,0.05,0.0003833193,0.0000788095,0.0,resume_from_csv
0.15,0.1,0.0002744640,0.0000573192,0.0,resume_from_csv
0.15,0.15,0.0002858479,0.0000412353,0.0,resume_from_csv
0.15,0.2,0.0001346375,0.0000294561,0.0,resume_from_csv
0.15,0.25,0.0008865309,0.0000898536,0.0,resume_from_csv
0.15,0.3,0.0001095289,0.0000237322,0.0,resume_from_csv
0.15,0.35,0.0000870928,0.0000217727,0.0,resume_from_csv
0.15,0.4,0.0001048987,0.0000196405,0.0,resume_from_csv
0.15,0.45,0.0000741656,0.0000156022,0.0,resume_from_csv
0.15,0.5,0.0000665005,0.0000131823,0.0,resume_from_csv
0.15,0.55,0.0000594154,0.0000116175,0.0,resume_from_csv
0.15,0.6,0.0000739377,0.0000120039,0.0,resume_from_csv
0.15,0.65,0.0001504960,0.0000161955,0.0,resume_from_csv
0.15,0.7,0.0002420324,0.0000202207,0.0,resume_from_csv
0.15,0.75,0.0001556855,0.0000163790,0.0,resume_from_csv
0.15,0.8,0.0002745883,0.0000233611,0.0,resume_from_csv
0.15,0.85,0.0001078301,0.0000104542,0.0,resume_from_csv
0.15,0.9,0.0002753238,0.0000174197,0.0,resume_from_csv
0.15,0.95,0.0001014805,0.0000085469,0.0,resume_from_csv
0.15,1.0,0.0001709536,0.0000125543,0.0,resume_from_csv
0.15,1.05,0.0000237413,0.0000043042,0.0,resume_from_csv
0.15,1.1,0.0000286719,0.0000044831,0.0,resume_from_csv
0.15,1.15,0.0000455145,0.0000054801,0.0,resume_from_csv
0.15,1.2,0.0000247357,0.0000045395,0.0,resume_from_csv
0.15,1.25,0.0000200330,0.0000038208,0.0,resume_from_csv
0.15,1.3,0.0000160968,0.0000037597,0.0,resume_from_csv
0.15,1.35,0.0000223222,0.0000038114,0.0,resume_from_csv
0.15,1.4,0.0000322455,0.0000040223,0.0,resume_from_csv
0.15,1.45,0.0000142531,0.0000029742,0.0,resume_from_csv
0.15,1.5,0.0000136937,0.0000028568,0.0,resume_from_csv
0.15,1.55,0.0000131862,0.0000027494,0.0,resume_from_csv
0.15,1.6,0.0000127925,0.0000025144,0.0,resume_from_csv
0.15,1.65,0.0000147088,0.0000027987,0.0,resume_from_csv
0.15,1.7,0.0000187589,0.0000029548,0.0,resume_from_csv
0.15,1.75,0.0000217629,0.0000025753,0.0,resume_from_csv
0.15,1.8,0.0000137144,0.0000024407,0.0,resume_from_csv
0.15,1.85,0.0000221150,0.0000026306,0.0,resume_from_csv
0.15,1.9,0.0000169877,0.0000026380,0.0,resume_from_csv
0.15,1.95,0.0000154028,0.0000024359,0.0,resume_from_csv
0.15,2.0,0.0000149264,0.0000023507,0.0,resume_from_csv
0.2,0.0,0.0003555589,0.0000793107,0.0,resume_from_csv
0.2,0.05,0.0003374322,0.0000656927,0.0,resume_from_csv
0.2,0.1,0.0002589266,0.0000443436,0.0,resume_from_csv
0.2,0.15,0.0001993251,0.0000410962,0.0,resume_from_csv
0.2,0.2,0.0001856521,0.0000325580,0.0,resume_from_csv
0.2,0.25,0.0001738022,0.0000344799,0.0,resume_from_csv
0.2,0.3,0.0001047330,0.0000215602,0.0,resume_from_csv
0.2,0.35,0.0001013769,0.0000193603,0.0,resume_from_csv
0.2,0.4,0.0000822555,0.0000168887,0.0,resume_from_csv
0.2,0.45,0.0000652678,0.0000134067,0.0,resume_from_csv
0.2,0.5,0.0000914537,0.0000141376,0.0,resume_from_csv
0.2,0.55,0.0001650909,0.0000151714,0.0,resume_from_csv
0.2,0.6,0.0000492642,0.0000097803,0.0,resume_from_csv
0.2,0.65,0.0002993032,0.0000212749,0.0,resume_from_csv
0.2,0.7,0.0001618487,0.0000162236,0.0,resume_from_csv
0.2,0.75,0.0001316542,0.0000139941,0.0,resume_from_csv
0.2,0.8,0.0001428205,0.0000119884,0.0,resume_from_csv
0.2,0.85,0.0000908321,0.0000098332,0.0,resume_from_csv
0.2,0.9,0.0002021115,0.0000129113,0.0,resume_from_csv
0.2,0.95,0.0001368852,0.0000104272,0.0,resume_from_csv
0.2,1.0,0.0000276878,0.0000044863,0.0,resume_from_csv
0.2,1.05,0.0000215557,0.0000041856,0.0,resume_from_csv
0.2,1.1,0.0000423449,0.0000049562,0.0,resume_from_csv
0.2,1.15,0.0000321626,0.0000051854,0.0,resume_from_csv
0.2,1.2,0.0000241763,0.0000047103,0.0,resume_from_csv
0.2,1.25,0.0000196083,0.0000037490,0.0,resume_from_csv
0.2,1.3,0.0000288376,0.0000043595,0.0,resume_from_csv
0.2,1.35,0.0000376007,0.0000047506,0.0,resume_from_csv
0.2,1.4,0.0000204681,0.0000034236,0.0,resume_from_csv
0.2,1.45,0.0000141909,0.0000028092,0.0,resume_from_csv
0.2,1.5,0.0000136730,0.0000029564,0.0,resume_from_csv
0.2,1.55,0.0000132069,0.0000026263,0.0,resume_from_csv
0.2,1.6,0.0000317379,0.0000031980,0.0,resume_from_csv
0.2,1.65,0.0000123057,0.0000022960,0.0,resume_from_csv
0.2,1.7,0.0000274081,0.0000029343,0.0,resume_from_csv
0.2,1.75,0.0000115185,0.0000023949,0.0,resume_from_csv
0.2,1.8,0.0000278432,0.0000027844,0.0,resume_from_csv
0.2,1.85,0.0000163972,0.0000026959,0.0,resume_from_csv
0.2,1.9,0.0000172777,0.0000026444,0.0,resume_from_csv
0.2,1.95,0.0000160347,0.0000025128,0.0,resume_from_csv
0.2,2.0,0.0000149160,0.0000023494,0.0,resume_from_csv
0.25,0.0,0.0002304620,0.0000566761,0.0,resume_from_csv
0.25,0.05,0.0002749717,0.0000508578,0.0,resume_from_csv
0.25,0.1,0.0001896504,0.0000389494,0.0,resume_from_csv
0.25,0.15,0.0001467878,0.0000289333,0.0,resume_from_csv
0.25,0.2,0.0001347307,0.0000250874,0.0,resume_from_csv
0.25,0.25,0.0001573636,0.0000272173,0.0,resume_from_csv
0.25,0.3,0.0003778913,0.0000405903,0.0,resume_from_csv
0.25,0.35,0.0000711721,0.0000152140,0.0,resume_from_csv
0.25,0.4,0.0000611141,0.0000136397,0.0,resume_from_csv
0.25,0.45,0.0001158164,0.0000146718,0.0,resume_from_csv
0.25,0.5,0.0000788269,0.0000118888,0.0,resume_from_csv
0.25,0.55,0.0000486634,0.0000099469,0.0,resume_from_csv
0.25,0.6,0.0005425461,0.0000391468,0.0,resume_from_csv
0.25,0.65,0.0002456682,0.0000194549,0.0,resume_from_csv
0.25,0.7,0.0001437010,0.0000152477,0.0,resume_from_csv
0.25,0.75,0.0000814993,0.0000109134,0.0,resume_from_csv
0.25,0.8,0.0004702454,0.0000255047,0.0,resume_from_csv
0.25,0.85,0.0000599644,0.0000066112,0.0,resume_from_csv
0.25,0.9,0.0000427281,0.0000060812,0.0,resume_from_csv
0.25,0.95,0.0000310232,0.0000047889,0.0,resume_from_csv
0.25,1.0,0.0000240520,0.0000043474,0.0,resume_from_csv
0.25,1.05,0.0000207685,0.0000041723,0.0,resume_from_csv
0.25,1.1,0.0000482180,0.0000055049,0.0,resume_from_csv
0.25,1.15,0.0000299459,0.0000050914,0.0,resume_from_csv
0.25,1.2,0.0000241556,0.0000043638,0.0,resume_from_csv
0.25,1.25,0.0000217007,0.0000038352,0.0,resume_from_csv
0.25,1.3,0.0000222808,0.0000039152,0.0,resume_from_csv
0.25,1.35,0.0000239070,0.0000036574,0.0,resume_from_csv
0.25,1.4,0.0000147399,0.0000030390,0.0,resume_from_csv
0.25,1.45,0.0000141495,0.0000028019,0.0,resume_from_csv
0.25,1.5,0.0000136419,0.0000028058,0.0,resume_from_csv
0.25,1.55,0.0000162315,0.0000027086,0.0,resume_from_csv
0.25,1.6,0.0000289205,0.0000028806,0.0,resume_from_csv
0.25,1.65,0.0000217318,0.0000029639,0.0,resume_from_csv
0.25,1.7,0.0000118603,0.0000022560,0.0,resume_from_csv
0.25,1.75,0.0000192043,0.0000025882,0.0,resume_from_csv
0.25,1.8,0.0000270352,0.0000027501,0.0,resume_from_csv
0.25,1.85,0.0000181478,0.0000026311,0.0,resume_from_csv
0.25,1.9,0.0000173916,0.0000026447,0.0,resume_from_csv
0.25,1.95,0.0000156100,0.0000024550,0.0,resume_from_csv
0.25,2.0,0.0000146156,0.0000022910,0.0,resume_from_csv
0.3,0.0,0.0002764839,0.0000494063,0.0,resume_from_csv
0.3,0.05,0.0002397638,0.0000526189,0.0,resume_from_csv
0.3,0.1,0.0001776348,0.0000344767,0.0,resume_from_csv
0.3,0.15,0.0001388533,0.0000248552,0.0,resume_from_csv
0.3,0.2,0.0002362317,0.0000399320,0.0,resume_from_csv
0.3,0.25,0.0000947994,0.0000170240,0.0,resume_from_csv
0.3,0.3,0.0000933492,0.0000191366,0.0,resume_from_csv
0.3,0.35,0.0003369244,0.0000352376,0.0,resume_from_csv
0.3,0.4,0.0000733991,0.0000133650,0.0,resume_from_csv
0.3,0.45,0.0000611452,0.0000114984,0.0,resume_from_csv
0.3,0.5,0.0000788165,0.0000116033,0.0,resume_from_csv
0.3,0.55,0.0007053561,0.0000470631,0.0,resume_from_csv
0.3,0.6,0.0001672869,0.0000166768,0.0,resume_from_csv
0.3,0.65,0.0001657331,0.0000159578,0.0,resume_from_csv
0.3,0.7,0.0001863668,0.0000159690,0.0,resume_from_csv
0.3,0.75,0.0000768484,0.0000091983,0.0,resume_from_csv
0.3,0.8,0.0000843996,0.0000087305,0.0,resume_from_csv
0.3,0.85,0.0000804945,0.0000078844,0.0,resume_from_csv
0.3,0.9,0.0001247245,0.0000084756,0.0,resume_from_csv
0.3,0.95,0.0000276775,0.0000045563,0.0,resume_from_csv
0.3,1.0,0.0000213589,0.0000042569,0.0,resume_from_csv
0.3,1.05,0.0000215246,0.0000042856,0.0,resume_from_csv
0.3,1.1,0.0000606273,0.0000059435,0.0,resume_from_csv
0.3,1.15,0.0000361713,0.0000051116,0.0,resume_from_csv
0.3,1.2,0.0000194529,0.0000038402,0.0,resume_from_csv
0.3,1.25,0.0000761648,0.0000059967,0.0,resume_from_csv
0.3,1.3,0.0000406772,0.0000049173,0.0,resume_from_csv
0.3,1.35,0.0000173916,0.0000033669,0.0,resume_from_csv
0.3,1.4,0.0000146674,0.0000029183,0.0,resume_from_csv
0.3,1.45,0.0000141184,0.0000027966,0.0,resume_from_csv
0.3,1.5,0.0000308264,0.0000032912,0.0,resume_from_csv
0.3,1.55,0.0000131240,0.0000026073,0.0,resume_from_csv
0.3,1.6,0.0000126579,0.0000024737,0.0,resume_from_csv
0.3,1.65,0.0000270974,0.0000029701,0.0,resume_from_csv
0.3,1.7,0.0000118396,0.0000023886,0.0,resume_from_csv
0.3,1.75,0.0000252847,0.0000027516,0.0,resume_from_csv
0.3,1.8,0.0000240210,0.0000026654,0.0,resume_from_csv
0.3,1.85,0.0000169669,0.0000026887,0.0,resume_from_csv
0.3,1.9,0.0000168530,0.0000025984,0.0,resume_from_csv
0.3,1.95,0.0000152889,0.0000024017,0.0,resume_from_csv
0.3,2.0,0.0000144188,0.0000022716,0.0,resume_from_csv
0.35,0.0,0.0002365631,0.0000429093,0.0,resume_from_csv
0.35,0.05,0.0002120243,0.0000400598,0.0,resume_from_csv
0.35,0.1,0.0001658781,0.0000308404,0.0,resume_from_csv
0.35,0.15,0.0001313850,0.0000289561,0.0,resume_from_csv
0.35,0.2,0.0002637018,0.0000373667,0.0,resume_from_csv
0.35,0.25,0.0001680223,0.0000213428,0.0,resume_from_csv
0.35,0.3,0.0000772628,0.0000152506,0.0,resume_from_csv
0.35,0.35,0.0005742213,0.0000551141,0.0,resume_from_csv
0.35,0.4,0.0001977402,0.0000191650,0.0,resume_from_csv
0.35,0.45,0.0003289071,0.0000302540,0.0,resume_from_csv
0.35,0.5,0.0003889643,0.0000359533,0.0,resume_from_csv
0.35,0.55,0.0002722994,0.0000224032,0.0,resume_from_csv
0.35,0.6,0.0001784841,0.0000170703,0.0,resume_from_csv
0.35,0.65,0.0002730346,0.0000227313,0.0,resume_from_csv
0.35,0.7,0.0003174405,0.0000220965,0.0,resume_from_csv
0.35,0.75,0.0003033222,0.0000228654,0.0,resume_from_csv
0.35,0.8,0.0002001952,0.0000116650,0.0,resume_from_csv
0.35,0.85,0.0000660033,0.0000065230,0.0,resume_from_csv
0.35,0.9,0.0000308471,0.0000048726,0.0,resume_from_csv
0.35,0.95,0.0000244871,0.0000044443,0.0,resume_from_csv
0.35,1.0,0.0000211414,0.0000042201,0.0,resume_from_csv
0.35,1.05,0.0000379426,0.0000047916,0.0,resume_from_csv
0.35,1.1,0.0000323180,0.0000052109,0.0,resume_from_csv
0.35,1.15,0.0000243317,0.0000045400,0.0,resume_from_csv
0.35,1.2,0.0000173088,0.0000038868,0.0,resume_from_csv
0.35,1.25,0.0000219493,0.0000039254,0.0,resume_from_csv
0.35,1.3,0.0000261030,0.0000039525,0.0,resume_from_csv
0.35,1.35,0.0000183446,0.0000033461,0.0,resume_from_csv
0.35,1.4,0.0000146363,0.0000028480,0.0,resume_from_csv
0.35,1.45,0.0000140666,0.0000028351,0.0,resume_from_csv
0.35,1.5,0.0000135383,0.0000026708,0.0,resume_from_csv
0.35,1.55,0.0000328566,0.0000032669,0.0,resume_from_csv
0.35,1.6,0.0000212242,0.0000030722,0.0,resume_from_csv
0.35,1.65,0.0000166355,0.0000023970,0.0,resume_from_csv
0.35,1.7,0.0000138594,0.0000025304,0.0,resume_from_csv
0.35,1.75,0.0000285165,0.0000028251,0.0,resume_from_csv
0.35,1.8,0.0000206338,0.0000026457,0.0,resume_from_csv
0.35,1.85,0.0000176817,0.0000026984,0.0,resume_from_csv
0.35,1.9,0.0000162626,0.0000025436,0.0,resume_from_csv
0.35,1.95,0.0000150403,0.0000023569,0.0,resume_from_csv
0.35,2.0,0.0000137351,0.0000022537,0.0,resume_from_csv
0.4,0.0,0.0003527208,0.0000510241,0.0,resume_from_csv
0.4,0.05,0.0001901994,0.0000358057,0.0,resume_from_csv
0.4,0.1,0.0001546912,0.0000290470,0.0,resume_from_csv
0.4,0.15,0.0001244138,0.0000231190,0.0,resume_from_csv
0.4,0.2,0.0002805340,0.0000371093,0.0,resume_from_csv
0.4,0.25,0.0001226426,0.0000186469,0.0,resume_from_csv
0.4,0.3,0.0001493359,0.0000211025,0.0,resume_from_csv
0.4,0.35,0.0001328351,0.0000161074,0.0,resume_from_csv
0.4,0.4,0.0004680909,0.0000387583,0.0,resume_from_csv
0.4,0.45,0.0002226622,0.0000230784,0.0,resume_from_csv
0.4,0.5,0.0001975227,0.0000203971,0.0,resume_from_csv
0.4,0.55,0.0001964558,0.0000219998,0.0,resume_from_csv
0.4,0.6,0.0002754895,0.0000213573,0.0,resume_from_csv
0.4,0.65,0.0000891127,0.0000113831,0.0,resume_from_csv
0.4,0.7,0.0003103971,0.0000181355,0.0,resume_from_csv
0.4,0.75,0.0000675570,0.0000073668,0.0,resume_from_csv
0.4,0.8,0.0000488602,0.0000067040,0.0,resume_from_csv
0.4,0.85,0.0000332295,0.0000059197,0.0,resume_from_csv
0.4,0.9,0.0000272424,0.0000046565,0.0,resume_from_csv
0.4,0.95,0.0000221772,0.0000043650,0.0,resume_from_csv
0.4,1.0,0.0000211206,0.0000043778,0.0,resume_from_csv
0.4,1.05,0.0000603994,0.0000061160,0.0,resume_from_csv
0.4,1.1,0.0000335817,0.0000052150,0.0,resume_from_csv
0.4,1.15,0.0000227365,0.0000039278,0.0,resume_from_csv
0.4,1.2,0.0000238656,0.0000041497,0.0,resume_from_csv
0.4,1.25,0.0000376318,0.0000048721,0.0,resume_from_csv
0.4,1.3,0.0000186761,0.0000034993,0.0,resume_from_csv
0.4,1.35,0.0000151335,0.0000030433,0.0,resume_from_csv
0.4,1.4,0.0000145535,0.0000028490,0.0,resume_from_csv
0.4,1.45,0.0000140045,0.0000028513,0.0,resume_from_csv
0.4,1.5,0.0000135073,0.0000026377,0.0,resume_from_csv
0.4,1.55,0.0000130308,0.0000025029,0.0,resume_from_csv
0.4,1.6,0.0000290655,0.0000028360,0.0,resume_from_csv
0.4,1.65,0.0000121814,0.0000023480,0.0,resume_from_csv
0.4,1.7,0.0000226226,0.0000027167,0.0,resume_from_csv
0.4,1.75,0.0000267452,0.0000027718,0.0,resume_from_csv
0.4,1.8,0.0000164180,0.0000027193,0.0,resume_from_csv
0.4,1.85,0.0000174952,0.0000026701,0.0,resume_from_csv
0.4,1.9,0.0000156929,0.0000024715,0.0,resume_from_csv
0.4,1.95,0.0000149367,0.0000023397,0.0,resume_from_csv
0.4,2.0,0.0000160554,0.0000024687,0.0,resume_from_csv
0.45,0.0,0.0001648215,0.0000382631,0.0,resume_from_csv
0.45,0.05,0.0001712644,0.0000328860,0.0,resume_from_csv
0.45,0.1,0.0001442914,0.0000266956,0.0,resume_from_csv
0.45,0.15,0.0001179295,0.0000232744,0.0,resume_from_csv
0.45,0.2,0.0002151628,0.0000312794,0.0,resume_from_csv
0.45,0.25,0.0001158682,0.0000166885,0.0,resume_from_csv
0.45,0.3,0.0001062039,0.0000174271,0.0,resume_from_csv
0.45,0.35,0.0000627093,0.0000117500,0.0,resume_from_csv
0.45,0.4,0.0001796235,0.0000184025,0.0,resume_from_csv
0.45,0.45,0.0001482275,0.0000159787,0.0,resume_from_csv
0.45,0.5,0.0002012931,0.0000176118,0.0,resume_from_csv
0.45,0.55,0.0001306495,0.0000139612,0.0,resume_from_csv
0.45,0.6,0.0000795001,0.0000099896,0.0,resume_from_csv
0.45,0.65,0.0003407986,0.0000197694,0.0,resume_from_csv
0.45,0.7,0.0000777496,0.0000087753,0.0,resume_from_csv
0.45,0.75,0.0000660965,0.0000077846,0.0,resume_from_csv
0.45,0.8,0.0001201047,0.0000095492,0.0,resume_from_csv
0.45,0.85,0.0000294591,0.0000049185,0.0,resume_from_csv
0.45,0.9,0.0000236999,0.0000045566,0.0,resume_from_csv
0.45,0.95,0.0000220011,0.0000043580,0.0,resume_from_csv
0.45,1.0,0.0000426245,0.0000052448,0.0,resume_from_csv
0.45,1.05,0.0000326495,0.0000052970,0.0,resume_from_csv
0.45,1.1,0.0000248600,0.0000047075,0.0,resume_from_csv
0.45,1.15,0.0000179406,0.0000039714,0.0,resume_from_csv
0.45,1.2,0.0000204784,0.0000038512,0.0,resume_from_csv
0.45,1.25,0.0000299252,0.0000040351,0.0,resume_from_csv
0.45,1.3,0.0000178163,0.0000034762,0.0,resume_from_csv
0.45,1.35,0.0000150817,0.0000029226,0.0,resume_from_csv
0.45,1.4,0.0000145120,0.0000028775,0.0,resume_from_csv
0.45,1.45,0.0000198569,0.0000029668,0.0,resume_from_csv
0.45,1.5,0.0000134658,0.0000025695,0.0,resume_from_csv
0.45,1.55,0.0000167598,0.0000029887,0.0,resume_from_csv
0.45,1.6,0.0000220736,0.0000026712,0.0,resume_from_csv
0.45,1.65,0.0000121296,0.0000024567,0.0,resume_from_csv
0.45,1.7,0.0000269938,0.0000028335,0.0,resume_from_csv
0.45,1.75,0.0000227158,0.0000026891,0.0,resume_from_csv
0.45,1.8,0.0000178888,0.0000027500,0.0,resume_from_csv
0.45,1.85,0.0000174124,0.0000026597,0.0,resume_from_csv
0.45,1.9,0.0000155893,0.0000025536,0.0,resume_from_csv
0.45,1.95,0.0000197015,0.0000020798,0.0,resume_from_csv
