alpha,beta,relative_drift_%,std_dev_%,wall_time_s,status
0.1,1.6,0.0063081739,0.0005526726,5.7,ok
0.1,1.7,0.0063106389,0.0005494747,5.8,ok
0.1,1.8,0.0060854524,0.0006606156,5.8,ok
0.1,1.9,0.0058531184,0.0006159323,5.7,ok
0.1,2.0,0.0053581414,0.0005239257,5.7,ok
0.2,0.0,0.0042736701,0.0004658229,5.7,ok
0.2,0.1,0.0051731168,0.0005842607,5.7,ok
0.2,0.2,0.0029124838,0.0006367892,5.8,ok
0.2,0.3,0.0021586959,0.0004340446,5.6,ok
0.2,0.4,0.0042685718,0.0005680116,5.7,ok
0.2,0.5,0.0062607755,0.0006842132,5.7,ok
0.2,0.6,0.0077187586,0.0006067514,5.8,ok
0.2,0.7,0.0084176788,0.0007246204,5.8,ok
0.2,0.8,0.0081897982,0.0005942521,5.8,ok
0.2,0.9,0.0075531108,0.0006586411,5.7,ok
0.2,1.0,0.0069058687,0.0005345602,5.8,ok
0.2,1.1,0.0062794843,0.0005595415,5.7,ok
0.2,1.2,0.0057459208,0.0005357819,5.8,ok
0.2,1.3,0.0057318966,0.0004407808,5.8,ok
0.2,1.4,0.0058244909,0.0004346880,5.8,ok
0.2,1.5,0.0058923103,0.0004579343,5.7,ok
0.2,1.6,0.0058275773,0.0004330775,5.8,ok
0.2,1.7,0.0056273706,0.0004339496,5.7,ok
0.2,1.8,0.0053227606,0.0003927176,5.7,ok
0.2,1.9,0.0049995496,0.0003879752,5.8,ok
0.2,2.0,0.0049165807,0.0004111889,5.7,ok
0.3,0.0,0.0037813083,0.0003297467,5.7,ok
0.3,0.1,0.0035694720,0.0004198511,5.7,ok
0.3,0.2,0.0011304512,0.0002638570,5.7,ok
0.3,0.3,0.0041292641,0.0006531271,5.7,ok
0.3,0.4,0.0047953203,0.0008194575,5.7,ok
0.3,0.5,0.0062323046,0.0006079033,5.7,ok
0.3,0.6,0.0071420721,0.0004667199,5.8,ok
0.3,0.7,0.0074369098,0.0005278588,5.7,ok
0.3,0.8,0.0072420351,0.0004549737,5.7,ok
0.3,0.9,0.0068340918,0.0004658262,5.8,ok
0.3,1.0,0.0063923451,0.0005801581,5.7,ok
0.3,1.1,0.0060035539,0.0004396329,5.7,ok
0.3,1.2,0.0057278897,0.0005961847,5.7,ok
0.3,1.3,0.0055716091,0.0004834102,5.7,ok
0.3,1.4,0.0055004103,0.0003746406,5.7,ok
0.3,1.5,0.0053885093,0.0003361614,5.7,ok
0.3,1.6,0.0052821029,0.0003622669,5.7,ok
0.3,1.7,0.0051682835,0.0003306865,5.7,ok
0.3,1.8,0.0050771498,0.0003260222,5.7,ok
0.3,1.9,0.0050402646,0.0003348086,5.7,ok
0.3,2.0,0.0050262781,0.0003420670,5.8,ok
0.4,0.0,0.0028089170,0.0003288352,5.7,ok
0.4,0.1,0.0020426741,0.0002961446,5.8,ok
0.4,0.2,0.0014795886,0.0002797825,5.8,ok
0.4,0.3,0.0035395744,0.0004126407,5.7,ok
0.4,0.4,0.0049710455,0.0004278772,5.7,ok
0.4,0.5,0.0059951797,0.0004191497,5.8,ok
0.4,0.6,0.0065698455,0.0004065041,5.7,ok
0.4,0.7,0.0067263676,0.0003669063,5.7,ok
0.4,0.8,0.0066006767,0.0003710012,5.7,ok
0.4,0.9,0.0063501003,0.0003487631,5.7,ok
0.4,1.0,0.0060810564,0.0003769166,5.7,ok
0.4,1.1,0.0058527861,0.0003346360,5.8,ok
0.4,1.2,0.0056794152,0.0003176402,5.7,ok
0.4,1.3,0.0055443922,0.0003153015,5.7,ok
0.4,1.4,0.0054267328,0.0003226152,5.7,ok
0.4,1.5,0.0053155817,0.0002960869,5.7,ok
0.4,1.6,0.0052192659,0.0002991843,5.8,ok
0.4,1.7,0.0051492615,0.0002961010,5.8,ok
0.4,1.8,0.0050961743,0.0003036244,5.7,ok
0.4,1.9,0.0049981679,0.0003031073,5.6,ok
0.4,2.0,0.0050529705,0.0003012653,5.6,ok
0.5,0.0,0.0017877613,0.0003094112,5.7,ok
0.5,0.1,0.0012705392,0.0002528439,5.7,ok
0.5,0.2,0.0019930991,0.0002550086,5.7,ok
0.5,0.3,0.0037835001,0.0003051741,5.7,ok
0.5,0.4,0.0049467574,0.0003629157,5.8,ok
0.5,0.5,0.0057012936,0.0003800552,5.8,ok
0.5,0.6,0.0061025476,0.0004107106,5.7,ok
0.5,0.7,0.0062209636,0.0003305896,5.7,ok
0.5,0.8,0.0061629539,0.0003307282,5.7,ok
0.5,0.9,0.0060218843,0.0003216692,5.7,ok
0.5,1.0,0.0058634418,0.0002969424,5.7,ok
0.5,1.1,0.0057140990,0.0003046629,5.7,ok
0.5,1.2,0.0055804629,0.0003135029,5.7,ok
0.5,1.3,0.0054601925,0.0002823979,5.7,ok
0.5,1.4,0.0053556073,0.0002813534,5.8,ok
0.5,1.5,0.0052673699,0.0002738463,5.7,ok
0.5,1.6,0.0051900787,0.0002830557,5.7,ok
0.5,1.7,0.0050905803,0.0002778662,5.7,ok
0.5,1.8,0.0049090721,0.0002851447,5.8,ok
0.5,1.9,0.0048837710,0.0002799026,5.8,ok
0.5,2.0,0.0049258223,0.0002847464,5.7,ok
0.6,0.0,0.0010305353,0.0002540443,5.6,ok
0.6,0.1,0.0010619009,0.0002583261,5.8,ok
0.6,0.2,0.0023572614,0.0003810817,5.8,ok
0.6,0.3,0.0038791545,0.0002658067,5.7,ok
0.6,0.4,0.0048369768,0.0003214289,5.7,ok
0.6,0.5,0.0054271871,0.0002924169,5.7,ok
0.6,0.6,0.0057431719,0.0002822809,5.6,ok
0.6,0.7,0.0058598589,0.0002874901,5.7,ok
0.6,0.8,0.0058518020,0.0003267833,5.7,ok
0.6,0.9,0.0057793055,0.0003639149,5.7,ok
0.6,1.0,0.0056801334,0.0003054795,5.7,ok
0.6,1.1,0.0055736538,0.0003001916,5.7,ok
0.6,1.2,0.0054714046,0.0002559193,5.7,ok
0.6,1.3,0.0053779220,0.0002605970,5.7,ok
0.6,1.4,0.0052888722,0.0002772833,5.7,ok
0.6,1.5,0.0051896009,0.0002589852,5.7,ok
0.6,1.6,0.0050397235,0.0002595665,5.7,ok
0.6,1.7,0.0047994266,0.0002747588,5.7,ok
0.6,1.8,0.0047892692,0.0002677174,5.7,ok
0.6,1.9,0.0051012569,0.0002925548,5.7,ok
0.6,2.0,0.0065270001,0.0003131347,5.7,ok
0.7,0.0,0.0014766852,0.0002496727,5.7,ok
0.7,0.1,0.0012636196,0.0002161274,5.7,ok
0.7,0.2,0.0026122665,0.0002115310,5.7,ok
0.7,0.3,0.0038986351,0.0002231037,5.7,ok
0.7,0.4,0.0047059621,0.0003306880,5.8,ok
0.7,0.5,0.0051970044,0.0002615872,5.8,ok
0.7,0.6,0.0054691908,0.0002563297,5.8,ok
0.7,0.7,0.0055903188,0.0003555471,5.7,ok
0.7,0.8,0.0056142116,0.0002529704,5.7,ok
0.7,0.9,0.0055823639,0.0002513084,5.7,ok
0.7,1.0,0.0055207115,0.0003043750,5.7,ok
0.7,1.1,0.0054467172,0.0002536340,5.7,ok
0.7,1.2,0.0053667195,0.0003078077,5.7,ok
0.7,1.3,0.0052739557,0.0002497672,5.7,ok
0.7,1.4,0.0051489770,0.0002478895,5.7,ok
0.7,1.5,0.0049641536,0.0002492627,5.7,ok
0.7,1.6,0.0047230495,0.0002526928,5.7,ok
0.7,1.7,0.0048532993,0.0002707168,5.7,ok
0.7,1.8,0.0056679091,0.0002778419,5.7,ok
0.7,1.9,0.0082125552,0.0003990187,5.7,ok
0.7,2.0,0.0138317733,0.0010050017,5.7,ok
0.8,0.0,0.0007656944,0.0002119717,5.6,ok
0.8,0.1,0.0015913502,0.0002241358,5.7,ok
0.8,0.2,0.0027956505,0.0002045396,5.7,ok
0.8,0.3,0.0038851979,0.0002137096,5.7,ok
0.8,0.4,0.0045807408,0.0002086012,5.7,ok
0.8,0.5,0.0050085964,0.0002253441,5.7,ok
0.8,0.6,0.0052560961,0.0002398516,5.7,ok
0.8,0.7,0.0053806073,0.0002362468,5.7,ok
0.8,0.8,0.0054246413,0.0002357892,5.7,ok
0.8,0.9,0.0054177192,0.0002364976,5.7,ok
0.8,1.0,0.0053790236,0.0002518378,5.7,ok
0.8,1.1,0.0053159689,0.0002447641,5.8,ok
0.8,1.2,0.0052213166,0.0002456861,5.8,ok
0.8,1.3,0.0050810504,0.0002430406,5.7,ok
0.8,1.4,0.0048944254,0.0002342256,5.7,ok
0.8,1.5,0.0047331374,0.0002343060,5.8,ok
0.8,1.6,0.0051483004,0.0002741518,5.7,ok
0.8,1.7,0.0066754177,0.0003277135,5.6,ok
0.8,1.8,0.0103825255,0.0004666606,5.8,ok
0.8,1.9,0.0168748687,0.0007694640,5.7,ok
0.8,2.0,0.0240784674,0.0011340894,5.7,ok
0.9,0.0,0.0017668301,0.0002368001,5.8,ok
0.9,0.1,0.0017657186,0.0001932934,5.7,ok
0.9,0.2,0.0029322863,0.0001774163,5.7,ok
0.9,0.3,0.0038606651,0.0002668695,5.7,ok
0.9,0.4,0.0044711137,0.0002188855,5.7,ok
0.9,0.5,0.0048545385,0.0002398767,5.7,ok
0.9,0.6,0.0050847670,0.0002185638,5.7,ok
0.9,0.7,0.0052097604,0.0002335015,5.8,ok
0.9,0.8,0.0052631838,0.0002310245,5.8,ok
0.9,0.9,0.0052647827,0.0002459401,5.8,ok
0.9,1.0,0.0052231620,0.0002451644,5.8,ok
0.9,1.1,0.0051359265,0.0002301485,5.7,ok
0.9,1.2,0.0050044235,0.0002442200,5.7,ok
0.9,1.3,0.0048676814,0.0002298924,5.8,ok
0.9,1.4,0.0048830107,0.0002543318,5.8,ok
0.9,1.5,0.0057307159,0.0002799959,5.7,ok
0.9,1.6,99.9955120576,3.3926170182,5.4,ok
0.9,1.7,0.0128107392,0.0006756580,5.8,ok
0.9,1.8,0.0195802047,0.0009116720,5.7,ok
0.9,1.9,99.9883430237,3.5846818024,4.7,ok
0.9,2.0,2.2247361174,0.1356735755,3.4,ok
1.0,0.0,0.0014282202,0.0001774664,5.8,ok
1.0,0.1,0.0020776749,0.0001557696,5.7,ok
1.0,0.2,0.0030394549,0.0001704478,5.7,ok
1.0,0.3,0.0038362734,0.0001950999,5.8,ok
1.0,0.4,0.0043779172,0.0001951762,5.7,ok
1.0,0.5,0.0047264611,0.0002222669,5.7,ok
1.0,0.6,0.0049397079,0.0002206934,5.7,ok
1.0,0.7,0.0050589302,0.0002513005,5.7,ok
1.0,0.8,0.0051054982,0.0002136392,5.7,ok
1.0,0.9,0.0050924249,0.0002259725,5.7,ok
1.0,1.0,0.0050283710,0.0002202108,5.8,ok
1.0,1.1,0.0049415725,0.0002251210,5.8,ok
1.0,1.2,0.0049257458,0.0002223450,5.8,ok
1.0,1.3,0.0052269003,0.0002577597,5.7,ok
1.0,1.4,0.0066217057,0.0003183921,5.8,ok
1.0,1.5,0.0098561927,0.0004476064,5.7,ok
1.0,1.6,0.1460860602,0.0105843421,5.7,ok
1.0,1.7,0.0217988838,0.0013123084,5.7,ok
1.0,1.8,99.9881344741,5.0415549316,2.7,ok
1.0,1.9,8.3648691376,0.3927881867,3.0,ok
1.0,2.0,99.9962962782,5.0105341641,2.6,ok
1.1,0.0,0.0017555473,0.0001713964,5.6,ok
1.1,0.1,0.0023230841,0.0001814437,5.7,ok
1.1,0.2,0.0031257192,0.0001731938,5.8,ok
1.1,0.3,0.0038134072,0.0001818801,5.7,ok
1.1,0.4,0.0042960916,0.0001907013,5.7,ok
1.1,0.5,0.0046107147,0.0002030033,5.8,ok
1.1,0.6,0.0048035839,0.0002012571,5.7,ok
1.1,0.7,0.0049034768,0.0002439763,5.7,ok
1.1,0.8,0.0049324373,0.0002268237,5.8,ok
1.1,0.9,0.0049182468,0.0002263590,5.6,ok
1.1,1.0,0.0049229905,0.0002274721,5.7,ok
1.1,1.1,0.0051071071,0.0002492631,5.8,ok
1.1,1.2,0.0058068123,0.0002952043,5.8,ok
1.1,1.3,0.0078017202,0.0003700195,5.8,ok
1.1,1.4,0.0117759315,0.0005523703,5.7,ok
1.1,1.5,0.0175724387,0.0013291915,5.8,ok
1.1,1.6,0.2554677469,0.0139304723,3.5,ok
1.1,1.7,99.9904652598,5.0577274101,2.6,ok
1.1,1.8,99.9923653152,4.9818623459,2.6,ok
1.1,1.9,2.1354353039,0.1072897307,2.6,ok
1.1,2.0,2.4443439115,0.1235299647,2.6,ok
1.2,0.0,0.0020228523,0.0001657585,5.8,ok
1.2,0.1,0.0025192315,0.0001640289,5.7,ok
1.2,0.2,0.0031949806,0.0002455711,5.7,ok
1.2,0.3,0.0037897805,0.0001773246,5.7,ok
1.2,0.4,0.0042167529,0.0001994281,5.7,ok
1.2,0.5,0.0044958254,0.0001928701,5.7,ok
1.2,0.6,0.0046639386,0.0001971197,5.7,ok
1.2,0.7,0.0047557734,0.0002094806,5.7,ok
1.2,0.8,0.0048243431,0.0002213480,5.7,ok
1.2,0.9,0.0049810557,0.0002239717,5.7,ok
1.2,1.0,0.0054531530,0.0002551756,5.7,ok
1.2,1.1,0.0066482602,0.0004567715,5.8,ok
1.2,1.2,0.0092006870,0.0004449210,5.8,ok
1.2,1.3,0.0137042746,0.0006584692,5.7,ok
1.2,1.4,0.0212960714,0.0014523342,5.8,ok
1.2,1.5,0.1829584802,0.0148196729,5.6,ok
1.2,1.6,2.2558317182,0.1099591875,3.2,ok
1.2,1.7,4.6674197955,0.2919427913,2.8,ok
1.2,1.8,2.6382233870,0.1310658476,2.6,ok
1.2,1.9,1.8343129291,0.0924007134,2.6,ok
1.2,2.0,3.5699773048,0.1959673971,2.6,ok
1.3,0.0,0.0022409248,0.0001455677,5.7,ok
1.3,0.1,0.0026749020,0.0001399288,5.7,ok
1.3,0.2,0.0032475039,0.0001891897,5.8,ok
1.3,0.3,0.0037595844,0.0001849528,5.8,ok
1.3,0.4,0.0041355301,0.0001795254,5.7,ok
1.3,0.5,0.0043905707,0.0002279964,5.7,ok
1.3,0.6,0.0045734125,0.0001936128,5.7,ok
1.3,0.7,0.0047724300,0.0002152333,5.7,ok
1.3,0.8,0.0051470273,0.0002524573,5.7,ok
1.3,0.9,0.0059928197,0.0002844017,5.7,ok
1.3,1.0,0.0077554395,0.0003752350,5.6,ok
1.3,1.1,0.3733244467,0.0196954897,5.7,ok
1.3,1.2,0.0155327689,0.0011521337,5.8,ok
1.3,1.3,0.0516070205,0.0025846249,5.8,ok
1.3,1.4,0.4584720931,0.0268687023,3.7,ok
1.3,1.5,99.9920385886,5.0213506664,2.6,ok
1.3,1.6,6.6994364136,0.3365647294,2.8,ok
1.3,1.7,3.5174519877,0.1746615532,2.6,ok
1.3,1.8,3.7795774093,0.1998469200,2.6,ok
1.3,1.9,99.9954590702,4.9840200510,2.6,ok
1.3,2.0,99.9663322192,4.9867777334,2.6,ok
1.4,0.0,0.0024184844,0.0001612354,5.7,ok
1.4,0.1,0.0027974141,0.0001320311,5.7,ok
1.4,0.2,0.0032845773,0.0001435784,5.7,ok
1.4,0.3,0.0037333247,0.0001518031,5.7,ok
1.4,0.4,0.0040923224,0.0001707368,5.7,ok
1.4,0.5,0.0044036674,0.0002389044,5.8,ok
1.4,0.6,0.0047849427,0.0002163538,5.8,ok
1.4,0.7,0.0054509833,0.0002622030,5.6,ok
1.4,0.8,0.0067500492,0.0003039156,5.7,ok
1.4,0.9,0.0091197424,0.0004298020,5.7,ok
1.4,1.0,0.0435169994,0.0027168100,5.7,ok
1.4,1.1,0.0175957062,0.0010706503,5.8,ok
1.4,1.2,0.0905517432,0.0049438713,5.7,ok
1.4,1.3,2.0250161404,0.1150967240,2.9,ok
1.4,1.4,99.9928963729,4.9368377294,2.6,ok
1.4,1.5,2.3893566602,0.1199536391,2.7,ok
1.4,1.6,1.8524349160,0.0933788801,2.6,ok
1.4,1.7,3.0227213597,0.1524848937,2.5,ok
1.4,1.8,13.2478735639,0.6708135318,2.6,ok
1.4,1.9,99.9656612347,4.9876523162,2.6,ok
1.4,2.0,99.9626211284,4.9886845420,2.5,ok
1.5,0.0,0.0025648642,0.0001781377,5.7,ok
1.5,0.1,0.0029020879,0.0001814425,5.8,ok
1.5,0.2,0.0033401292,0.0001550956,5.7,ok
1.5,0.3,0.0037918565,0.0001706487,5.7,ok
1.5,0.4,0.0042636702,0.0001915364,5.7,ok
1.5,0.5,0.0048865328,0.0002268275,5.7,ok
1.5,0.6,0.0059202247,0.0002676125,5.7,ok
1.5,0.7,0.0077361659,0.0003593519,5.8,ok
1.5,0.8,0.0107148107,0.0005241519,5.7,ok
1.5,0.9,0.1157262513,0.0086134094,5.7,ok
1.5,1.0,96.4925472599,3.7301184620,4.3,ok
1.5,1.1,0.1465356366,0.0073842673,5.9,ok
1.5,1.2,0.1901400044,0.0137878191,5.7,ok
1.5,1.3,99.9981367747,4.9767330023,2.6,ok
1.5,1.4,2.6912079968,0.1358128103,2.6,ok
1.5,1.5,16.1881288545,0.8064448523,2.6,ok
1.5,1.6,3.4934522593,0.1929020815,2.6,ok
1.5,1.7,99.9672879597,4.9886249741,2.6,ok
1.5,1.8,99.9649448763,4.9886082893,2.5,ok
1.5,1.9,99.9616707214,4.9899986615,2.6,ok
1.5,2.0,99.9571968971,4.9933568928,2.6,ok
1.6,0.0,0.0027104800,0.0001651241,5.7,ok
1.6,0.1,0.0030530412,0.0001501178,5.7,ok
1.6,0.2,0.0035443401,0.0001716046,5.7,ok
1.6,0.3,0.0041865664,0.0001853019,5.7,ok
1.6,0.4,0.0051062846,0.0002305657,5.8,ok
1.6,0.5,0.0065756088,0.0003107400,5.8,ok
1.6,0.6,0.0089558437,0.0004735176,5.7,ok
1.6,0.7,0.3483675233,0.0193993395,5.7,ok
1.6,0.8,0.3590775795,0.0204663395,5.7,ok
1.6,0.9,0.5585824249,0.0258661976,5.6,ok
1.6,1.0,1.3995203027,0.0829820100,2.9,ok
1.6,1.1,6.1653288948,0.2468807140,4.6,ok
1.6,1.2,97.9169240972,4.8391172024,2.6,ok
1.6,1.3,2.4314719802,0.1445471847,2.6,ok
1.6,1.4,3.2177118677,0.1611651530,2.6,ok
1.6,1.5,99.9962874494,4.9447536924,2.6,ok
1.6,1.6,99.9667182274,4.9893927361,2.6,ok
1.6,1.7,99.9641856151,4.9896466598,2.6,ok
1.6,1.8,99.9606703058,4.9914311165,2.6,ok
1.6,1.9,99.9559188834,4.9953391043,2.5,ok
1.6,2.0,99.9497950356,5.0021438318,2.6,ok
1.7,0.0,0.0029552386,0.0001725888,5.8,ok
1.7,0.1,0.0034401580,0.0001616527,5.7,ok
1.7,0.2,0.0042369067,0.0002432355,5.8,ok
1.7,0.3,0.0054864982,0.0002712227,6.3,ok
1.7,0.4,0.0074481828,0.0004506536,5.8,ok
1.7,0.5,0.0302588598,0.0021890842,5.7,ok
1.7,0.6,0.0221489299,0.0014535254,5.7,ok
1.7,0.7,0.6956886405,0.0519983568,5.7,ok
1.7,0.8,0.1857854569,0.0099055003,5.8,ok
1.7,0.9,99.9969778462,4.4442932233,3.2,ok
1.7,1.0,99.9932258214,4.9296807728,2.6,ok
1.7,1.1,2.3564669402,0.1493998746,2.6,ok
1.7,1.2,3.1149518033,0.1676982195,2.6,ok
1.7,1.3,3.5404149641,0.1776908954,2.6,ok
1.7,1.4,8.1516668645,0.4307962268,2.6,ok
1.7,1.5,99.9661100609,4.9902312485,2.6,ok
1.7,1.6,99.9633773802,4.9907814200,2.6,ok
1.7,1.7,99.9596168633,4.9929864289,2.5,ok
1.7,1.8,99.9545958289,4.9974763092,2.5,ok
1.7,1.9,99.9482661145,5.0049599994,2.6,ok
1.7,2.0,99.9412513231,5.0152577923,2.5,ok
1.8,0.0,0.0035571008,0.0001787762,5.7,ok
1.8,0.1,0.0045014071,0.0002296784,5.8,ok
1.8,0.2,0.0060959535,0.0005368304,5.7,ok
1.8,0.3,0.0092767458,0.0007684566,5.7,ok
1.8,0.4,0.0298432679,0.0017069617,5.7,ok
1.8,0.5,0.0801696240,0.0036520970,5.5,ok
1.8,0.6,0.2465434932,0.0121117749,5.7,ok
1.8,0.7,2.4277897747,0.1206395467,3.1,ok
1.8,0.8,1.3056775972,0.0715157817,5.1,ok
1.8,0.9,3.9068301891,0.2044663895,2.8,ok
1.8,1.0,3.4078135572,0.1745046852,2.6,ok
1.8,1.1,1.7690655346,0.0920283346,2.5,ok
1.8,1.2,3.5065138789,0.1940545725,2.6,ok
1.8,1.3,99.9675830891,4.9915815470,2.5,ok
1.8,1.4,99.9654604002,4.9911448896,2.5,ok
1.8,1.5,99.9625244113,4.9920137014,2.6,ok
1.8,1.6,99.9585130370,4.9946727045,2.6,ok
1.8,1.7,99.9532332989,4.9997687272,2.6,ok
1.8,1.8,99.9467504496,5.0078849718,2.5,ok
1.8,1.9,99.9398615707,5.0122959140,2.5,ok
1.8,2.0,99.9342028198,5.0219386072,2.6,ok
1.9,0.0,0.0050628052,0.0003299540,5.7,ok
1.9,0.1,0.0087932572,0.0009261284,5.8,ok
1.9,0.2,0.0306936100,0.0017137465,5.7,ok
1.9,0.3,0.5737736682,0.0255584218,4.9,ok
1.9,0.4,0.3130331020,0.0127435813,5.5,ok
1.9,0.5,1.7671929508,0.0858003495,4.6,ok
1.9,0.6,1.9044360198,0.1195609121,3.0,ok
1.9,0.7,4.1838252311,0.1813810665,3.7,ok
1.9,0.8,7.7120726789,0.3778425105,3.0,ok
1.9,0.9,2.0316389311,0.1225004662,2.6,ok
1.9,1.0,2.5121179794,0.1323803103,2.6,ok
1.9,1.1,2.0516275068,0.1339813712,2.6,ok
1.9,1.2,99.9670622339,4.9923295552,2.5,ok
1.9,1.3,99.9647712264,4.9921375517,2.5,ok
1.9,1.4,99.9616229277,4.9933501705,2.6,ok
1.9,1.5,99.9573599176,4.9964987078,2.6,ok
1.9,1.6,99.9518406055,5.0022165991,2.5,ok
1.9,1.7,99.9452504986,5.0047934898,2.5,ok
1.9,1.8,99.9385751571,5.0153630251,2.5,ok
1.9,1.9,99.9334955995,5.0238706076,2.5,ok
1.9,2.0,99.9899403666,5.0158905293,2.5,ok
2.0,0.0,0.0271019210,0.0016737303,5.8,ok
2.0,0.1,1.8698661406,0.0667794375,5.4,ok
2.0,0.2,0.3522985816,0.0201490689,5.4,ok
2.0,0.3,2.3360880946,0.0950624800,4.0,ok
2.0,0.4,9.9792761658,0.4656431346,3.0,ok
2.0,0.5,97.3365358536,4.4693564027,2.9,ok
2.0,0.6,99.9922806171,4.9186735746,2.6,ok
2.0,0.7,2.6359353746,0.1960288187,2.7,ok
2.0,0.8,2.5704353430,0.1382835389,2.6,ok
2.0,0.9,2.3871807828,0.1203439021,2.6,ok
2.0,1.0,5.5085515480,0.3068086862,2.6,ok
2.0,1.1,99.9665070196,4.9931411152,2.6,ok
2.0,1.2,99.9640422607,4.9932118919,2.6,ok
2.0,1.3,99.9606754151,4.9948006418,2.5,ok
2.0,1.4,99.9561629412,4.9984661903,2.6,ok
2.0,1.5,99.9504301822,4.9986816766,2.6,ok
2.0,1.6,99.9437951270,5.0078706244,2.5,ok
2.0,1.7,99.9374134241,5.0182496939,2.6,ok
2.0,1.8,99.9329564856,5.0253475339,2.5,ok
2.0,1.9,99.9980508389,4.9369692010,2.6,ok
2.0,2.0,3.2400904110,0.1844475145,2.6,ok
