alpha,beta,relative_drift_%,wall_time_s,status
0.0,0.47,0.0333174018,4.6,ok
0.0,0.48,0.0064505596,4.6,ok
0.0,0.49,0.0068033971,4.4,ok
0.0,0.5,0.0067593691,4.5,ok
0.05,0.0,0.0023083326,4.8,ok
0.05,0.01,0.0017839690,5.1,ok
0.05,0.02,0.0078765819,4.8,ok
0.05,0.03,0.0034105578,4.7,ok
0.05,0.04,0.0070555299,4.8,ok
0.05,0.05,0.0041568398,4.7,ok
0.05,0.06,0.0037862292,4.7,ok
0.05,0.07,0.0043249910,5.1,ok
0.05,0.08,0.0019044112,4.8,ok
0.05,0.09,0.0030408547,5.1,ok
0.05,0.1,0.0151661907,5.1,ok
0.05,0.11,0.0359949412,4.7,ok
0.05,0.12,0.0072767227,4.8,ok
0.05,0.13,0.0065620613,4.8,ok
0.05,0.14,0.0034456589,4.8,ok
0.05,0.15,0.0162247451,4.6,ok
0.05,0.16,0.0028532076,4.8,ok
0.05,0.17,0.0029265894,4.8,ok
0.05,0.18,0.0053909081,4.6,ok
0.05,0.19,0.0081895850,4.8,ok
0.05,0.2,0.0125671226,4.5,ok
0.05,0.21,0.0031897848,4.6,ok
0.05,0.22,0.0027924824,4.7,ok
0.05,0.23,0.0095454846,4.7,ok
0.05,0.24,0.0168597123,4.6,ok
0.05,0.25,0.0070138064,4.6,ok
0.05,0.26,0.0161037838,4.8,ok
0.05,0.27,0.0719720276,4.3,ok
0.05,0.28,0.0261471567,4.3,ok
0.05,0.29,0.0337242307,3.9,ok
0.05,0.3,0.0195985066,4.5,ok
0.05,0.31,0.0163120313,4.1,ok
0.05,0.32,0.0199061260,4.5,ok
0.05,0.33,0.0131829213,4.5,ok
0.05,0.34,0.0096821811,4.5,ok
0.05,0.35,0.0376551208,4.6,ok
0.05,0.36,0.0041399327,4.8,ok
0.05,0.37,0.0135574579,4.8,ok
0.05,0.38,0.0057344833,4.8,ok
0.05,0.39,0.0334536902,4.4,ok
0.05,0.4,0.0442449092,4.4,ok
0.05,0.41,0.0567285147,4.4,ok
0.05,0.42,0.0210962465,4.3,ok
0.05,0.43,0.0581166726,3.9,ok
0.05,0.44,0.0369491733,4.6,ok
0.05,0.45,0.0071728962,4.5,ok
0.05,0.46,0.0170345567,4.6,ok
0.05,0.47,0.0060421581,4.5,ok
0.05,0.48,0.0538328846,4.3,ok
0.05,0.49,0.0130593954,4.3,ok
0.05,0.5,0.0303945649,4.5,ok
0.1,0.0,0.0021326426,4.8,ok
0.1,0.01,0.0017771106,4.8,ok
0.1,0.02,0.0056926922,4.8,ok
0.1,0.03,0.0050965476,4.7,ok
0.1,0.04,0.0038245742,4.7,ok
0.1,0.05,0.0042270210,4.7,ok
0.1,0.06,0.0030818983,5.1,ok
0.1,0.07,0.0046636955,4.8,ok
0.1,0.08,0.0108392008,5.0,ok
0.1,0.09,0.0385110628,4.6,ok
0.1,0.1,0.0057942720,4.8,ok
0.1,0.11,0.0026026164,4.8,ok
0.1,0.12,0.0108823907,4.8,ok
0.1,0.13,0.0066086091,5.0,ok
0.1,0.14,0.0259175765,4.6,ok
0.1,0.15,0.0064392751,4.8,ok
0.1,0.16,0.0028201418,4.8,ok
0.1,0.17,0.0028817180,4.8,ok
0.1,0.18,0.0111165792,4.7,ok
0.1,0.19,0.0107937585,4.4,ok
0.1,0.2,0.0758531538,4.9,ok
0.1,0.21,0.0163771530,4.6,ok
0.1,0.22,0.0027473870,4.7,ok
0.1,0.23,0.0252232428,4.3,ok
0.1,0.24,0.0053963762,4.8,ok
0.1,0.25,0.0125672287,4.5,ok
0.1,0.26,0.0064587115,4.9,ok
0.1,0.27,0.0058362772,4.8,ok
0.1,0.28,0.0127776787,4.6,ok
0.1,0.29,0.0550514611,4.3,ok
0.1,0.3,0.0427841925,4.2,ok
0.1,0.31,0.0146773219,4.4,ok
0.1,0.32,0.0137166449,4.6,ok
0.1,0.33,0.0115633977,4.6,ok
0.1,0.34,0.0335657665,4.6,ok
0.1,0.35,0.0384323569,5.0,ok
0.1,0.36,0.0072388508,5.1,ok
0.1,0.37,0.0337413180,4.9,ok
0.1,0.38,0.0065428426,4.9,ok
0.1,0.39,0.0076320381,5.0,ok
0.1,0.4,0.0518198825,4.4,ok
0.1,0.41,0.0424469456,4.5,ok
0.1,0.42,0.0085308045,4.8,ok
0.1,0.43,0.0359272769,3.8,ok
0.1,0.44,0.0330519120,4.1,ok
0.1,0.45,0.0254122447,4.5,ok
0.1,0.46,0.0344094949,4.8,ok
0.1,0.47,0.0242380727,4.5,ok
0.1,0.48,0.0103739019,4.3,ok
0.1,0.49,0.0350164609,4.3,ok
0.1,0.5,0.0117891596,4.7,ok
0.15,0.0,0.0021950013,4.8,ok
0.15,0.01,0.0017685606,4.8,ok
0.15,0.02,0.0040760412,4.8,ok
0.15,0.03,0.0038961774,4.8,ok
0.15,0.04,0.0032337539,5.1,ok
0.15,0.05,0.0091274396,4.9,ok
0.15,0.06,0.0031391268,5.1,ok
0.15,0.07,0.0022378326,4.8,ok
0.15,0.08,0.0100064695,4.9,ok
0.15,0.09,0.0105912856,4.3,ok
0.15,0.1,0.0070452711,5.1,ok
0.15,0.11,0.0122362926,4.6,ok
0.15,0.12,0.0117915430,4.8,ok
0.15,0.13,0.0024129108,4.7,ok
0.15,0.14,0.0055167020,4.7,ok
0.15,0.15,0.0043804335,4.8,ok
0.15,0.16,0.0028024810,4.8,ok
0.15,0.17,0.0028910164,4.8,ok
0.15,0.18,0.0034468280,4.7,ok
0.15,0.19,0.0181563718,4.6,ok
0.15,0.2,0.0242032862,4.6,ok
0.15,0.21,0.0276535186,4.5,ok
0.15,0.22,0.0053679806,4.8,ok
0.15,0.23,0.0086677379,4.8,ok
0.15,0.24,0.0148835909,4.6,ok
0.15,0.25,0.0159500299,4.7,ok
0.15,0.26,0.0408473061,4.2,ok
0.15,0.27,0.0054022934,5.2,ok
0.15,0.28,0.0076870637,4.4,ok
0.15,0.29,0.0231088335,4.4,ok
0.15,0.3,0.0370262819,4.7,ok
0.15,0.31,0.0371467134,4.5,ok
0.15,0.32,0.0456432463,4.4,ok
0.15,0.33,0.0383028680,4.5,ok
0.15,0.34,0.0303197748,4.6,ok
0.15,0.35,0.0287993990,4.3,ok
0.15,0.36,0.0311504421,4.5,ok
0.15,0.37,0.0028934357,4.8,ok
0.15,0.38,0.0385050468,4.4,ok
0.15,0.39,0.0350334909,4.5,ok
0.15,0.4,0.0355308473,4.1,ok
0.15,0.41,0.0441970530,3.9,ok
0.15,0.42,0.0232050843,4.2,ok
0.15,0.43,0.0426896472,3.8,ok
0.15,0.44,0.0518662443,3.6,ok
0.15,0.45,0.0145775873,4.1,ok
0.15,0.46,0.0287055299,4.5,ok
0.15,0.47,0.0085031855,4.7,ok
0.15,0.48,0.0209502369,4.6,ok
0.15,0.49,0.0325061758,4.3,ok
0.15,0.5,0.0128155586,4.4,ok
0.2,0.0,0.0018967683,4.8,ok
0.2,0.01,0.0028913315,4.8,ok
0.2,0.02,0.0024144539,4.8,ok
0.2,0.03,0.0051687423,5.1,ok
0.2,0.04,0.0027931351,4.8,ok
0.2,0.05,0.0036679547,4.8,ok
0.2,0.06,0.0018722197,4.7,ok
0.2,0.07,0.0047635956,4.8,ok
0.2,0.08,0.0043232296,4.8,ok
0.2,0.09,0.0155144774,4.5,ok
0.2,0.1,0.0033061415,4.8,ok
0.2,0.11,0.0199740751,4.8,ok
0.2,0.12,0.0046379434,5.1,ok
0.2,0.13,0.0074185938,4.6,ok
0.2,0.14,0.0042377159,4.8,ok
0.2,0.15,0.0038827259,4.8,ok
0.2,0.16,0.0027652097,4.9,ok
0.2,0.17,0.0051769485,4.7,ok
0.2,0.18,0.0153647148,4.8,ok
0.2,0.19,0.0210433740,4.8,ok
0.2,0.2,0.0076604276,4.8,ok
0.2,0.21,0.0077015416,4.3,ok
0.2,0.22,0.0053759440,4.7,ok
0.2,0.23,0.0078706365,4.7,ok
0.2,0.24,0.0220225116,4.6,ok
0.2,0.25,0.0051786468,4.6,ok
0.2,0.26,0.0119853756,4.5,ok
0.2,0.27,0.0050007647,4.9,ok
0.2,0.28,0.0151770896,4.4,ok
0.2,0.29,0.0150480082,4.4,ok
0.2,0.3,0.0292789864,4.4,ok
0.2,0.31,0.0204901015,4.4,ok
0.2,0.32,0.0333062573,4.5,ok
0.2,0.33,0.0248731307,4.6,ok
0.2,0.34,0.0442007335,4.7,ok
0.2,0.35,0.0340295763,5.1,ok
0.2,0.36,0.0055605559,5.2,ok
0.2,0.37,0.0269609116,4.7,ok
0.2,0.38,0.0538276508,4.5,ok
0.2,0.39,0.0248944949,4.5,ok
0.2,0.4,0.0272443481,4.2,ok
0.2,0.41,0.1946914474,3.5,ok
0.2,0.42,0.0110740602,4.1,ok
0.2,0.43,0.0137703440,4.1,ok
0.2,0.44,0.0241394366,4.0,ok
0.2,0.45,0.0043407947,4.7,ok
0.2,0.46,0.0265992490,4.5,ok
0.2,0.47,0.0369707826,4.6,ok
0.2,0.48,0.0109020075,4.7,ok
0.2,0.49,0.0051243638,4.3,ok
0.2,0.5,0.0282615011,4.4,ok
0.25,0.0,0.0021090091,4.8,ok
0.25,0.01,0.0017677689,4.8,ok
0.25,0.02,0.0023066300,4.8,ok
0.25,0.03,0.0093112976,4.8,ok
0.25,0.04,0.0041300796,5.1,ok
0.25,0.05,0.0035052205,5.1,ok
0.25,0.06,0.0025227599,4.7,ok
0.25,0.07,0.0084099597,5.2,ok
0.25,0.08,0.0023881773,4.8,ok
0.25,0.09,0.0032383532,4.7,ok
0.25,0.1,0.0022204169,4.7,ok
0.25,0.11,0.0109331882,4.6,ok
0.25,0.12,0.0088876801,5.1,ok
0.25,0.13,0.0078701859,4.8,ok
0.25,0.14,0.0027063041,4.8,ok
0.25,0.15,0.0041612638,4.8,ok
0.25,0.16,0.0051981235,4.7,ok
0.25,0.17,0.0035276129,4.8,ok
0.25,0.18,0.0048677656,5.1,ok
0.25,0.19,0.0220373340,4.6,ok
0.25,0.2,0.0076493122,4.5,ok
0.25,0.21,0.0171239891,4.5,ok
0.25,0.22,0.0065059628,4.7,ok
0.25,0.23,0.0344429130,4.6,ok
0.25,0.24,0.0067963234,4.9,ok
0.25,0.25,0.0154682896,4.9,ok
0.25,0.26,0.0059261269,4.6,ok
0.25,0.27,0.0052245643,4.8,ok
0.25,0.28,0.0081368829,4.9,ok
0.25,0.29,0.0185939371,4.4,ok
0.25,0.3,0.0210506633,4.3,ok
0.25,0.31,0.0160703454,4.2,ok
0.25,0.32,0.0362909502,4.6,ok
0.25,0.33,0.0770473471,4.3,ok
0.25,0.34,0.0130234499,5.0,ok
0.25,0.35,0.0388214489,4.4,ok
0.25,0.36,0.0352826841,4.7,ok
0.25,0.37,0.0041373817,4.8,ok
0.25,0.38,0.0206572796,4.4,ok
0.25,0.39,0.0099576718,4.5,ok
0.25,0.4,0.0312442102,4.5,ok
0.25,0.41,0.0543883118,4.0,ok
0.25,0.42,0.0280551183,4.1,ok
0.25,0.43,0.0153186209,4.5,ok
0.25,0.44,0.0255032254,4.5,ok
0.25,0.45,0.0194588867,4.3,ok
0.25,0.46,0.0105806089,4.7,ok
0.25,0.47,0.0404667899,4.3,ok
0.25,0.48,0.0432400597,4.4,ok
0.25,0.49,0.0049714246,4.9,ok
0.25,0.5,0.0053084170,4.3,ok
0.3,0.0,0.0018645120,4.8,ok
0.3,0.01,0.0020675256,4.8,ok
0.3,0.02,0.0025554094,4.7,ok
0.3,0.03,0.0093748094,4.7,ok
0.3,0.04,0.0022948838,4.8,ok
0.3,0.05,0.0052673653,5.1,ok
0.3,0.06,0.0021184922,4.7,ok
0.3,0.07,0.0088681564,4.6,ok
0.3,0.08,0.0025979465,4.8,ok
0.3,0.09,0.0099131667,4.8,ok
0.3,0.1,0.0057582737,4.7,ok
0.3,0.11,0.0084884853,4.8,ok
0.3,0.12,0.0030961263,4.8,ok
0.3,0.13,0.0028345196,4.8,ok
0.3,0.14,0.0024628952,4.8,ok
0.3,0.15,0.0026513433,5.2,ok
0.3,0.16,0.0026966568,4.8,ok
0.3,0.17,0.0049660660,4.8,ok
0.3,0.18,0.0060492831,4.8,ok
0.3,0.19,0.0117870139,4.7,ok
0.3,0.2,0.0116677151,4.8,ok
0.3,0.21,0.0088525556,4.8,ok
0.3,0.22,0.0110664565,4.6,ok
0.3,0.23,0.0102410951,4.7,ok
0.3,0.24,0.0146369251,5.1,ok
0.3,0.25,0.0076705340,5.1,ok
0.3,0.26,0.0081416615,4.6,ok
0.3,0.27,0.0108222608,4.4,ok
0.3,0.28,0.0074136634,4.8,ok
0.3,0.29,0.0164846801,4.8,ok
0.3,0.3,0.0098933879,4.4,ok
0.3,0.31,0.0228971923,4.4,ok
0.3,0.32,0.0162942994,4.4,ok
0.3,0.33,0.0265287885,4.9,ok
0.3,0.34,0.0120036482,4.4,ok
0.3,0.35,0.0076349218,4.8,ok
0.3,0.36,0.0028961915,4.8,ok
0.3,0.37,0.0055732604,4.8,ok
0.3,0.38,0.0090852724,4.5,ok
0.3,0.39,0.0041921456,4.6,ok
0.3,0.4,0.0172842487,3.9,ok
0.3,0.41,0.0133201915,4.8,ok
0.3,0.42,0.0425753371,3.4,ok
0.3,0.43,0.0370912437,4.6,ok
0.3,0.44,0.0275806476,4.3,ok
0.3,0.45,0.0294550050,4.0,ok
0.3,0.46,0.0066416313,4.6,ok
0.3,0.47,0.0127473199,4.5,ok
0.3,0.48,0.0184595563,4.3,ok
0.3,0.49,0.0044448679,4.8,ok
0.3,0.5,0.0191373583,4.4,ok
0.35,0.0,0.0018578798,4.8,ok
0.35,0.01,0.0023962230,4.8,ok
0.35,0.02,0.0022942196,4.8,ok
0.35,0.03,0.0053450690,4.7,ok
0.35,0.04,0.0024321971,4.8,ok
0.35,0.05,0.0031512532,4.8,ok
0.35,0.06,0.0042254684,4.7,ok
0.35,0.07,0.0061342079,4.8,ok
0.35,0.08,0.0023564064,4.8,ok
0.35,0.09,0.0033447216,4.8,ok
0.35,0.1,0.0058652057,5.0,ok
0.35,0.11,0.0032233960,4.8,ok
0.35,0.12,0.0041607468,5.1,ok
0.35,0.13,0.0039414067,5.1,ok
0.35,0.14,0.0049633844,5.2,ok
0.35,0.15,0.0025647046,4.8,ok
0.35,0.16,0.0043846758,5.1,ok
0.35,0.17,0.0027211079,4.8,ok
0.35,0.18,0.0041800358,5.4,ok
0.35,0.19,0.0040071055,4.7,ok
0.35,0.2,0.0213518007,5.1,ok
0.35,0.21,0.0216566389,4.6,ok
0.35,0.22,0.0033689949,4.7,ok
0.35,0.23,0.0060646565,4.7,ok
0.35,0.24,0.0042093554,4.8,ok
0.35,0.25,0.0123279793,4.6,ok
0.35,0.26,0.0094498181,4.5,ok
0.35,0.27,0.0041436009,4.6,ok
0.35,0.28,0.0056062574,4.8,ok
0.35,0.29,0.0078124306,4.3,ok
0.35,0.3,0.0123657576,4.4,ok
0.35,0.31,0.0094343330,4.7,ok
0.35,0.32,0.0158393731,4.4,ok
0.35,0.33,0.0234635101,4.9,ok
0.35,0.34,0.0461090514,4.5,ok
0.35,0.35,0.0071072797,4.6,ok
0.35,0.36,0.0101429339,5.1,ok
0.35,0.37,0.0179190357,4.7,ok
0.35,0.38,0.0161814829,4.6,ok
0.35,0.39,0.0432352788,3.9,ok
0.35,0.4,0.0364456624,3.7,ok
0.35,0.41,0.0090464320,4.3,ok
0.35,0.42,0.0544687412,3.4,ok
0.35,0.43,0.0147482483,4.3,ok
0.35,0.44,0.0500233737,4.1,ok
0.35,0.45,0.0240459280,3.9,ok
0.35,0.46,0.0208501849,4.7,ok
0.35,0.47,0.0162181392,4.4,ok
0.35,0.48,0.0105685603,4.2,ok
0.35,0.49,0.0124786201,4.5,ok
0.35,0.5,0.0279009300,4.2,ok
0.4,0.0,0.0018500240,4.8,ok
0.4,0.01,0.0019245002,4.8,ok
0.4,0.02,0.0027774780,5.1,ok
0.4,0.03,0.0104673850,5.1,ok
0.4,0.04,0.0043435732,4.7,ok
0.4,0.05,0.0029686093,4.7,ok
0.4,0.06,0.0025543520,4.8,ok
0.4,0.07,0.0036347764,4.8,ok
0.4,0.08,0.0043666104,5.1,ok
0.4,0.09,0.0039476170,4.8,ok
0.4,0.1,0.0032569099,4.8,ok
0.4,0.11,0.0023564081,4.8,ok
0.4,0.12,0.0033521688,4.6,ok
0.4,0.13,0.0048253203,4.8,ok
0.4,0.14,0.0024046080,5.1,ok
0.4,0.15,0.0025400230,4.9,ok
0.4,0.16,0.0026299620,4.8,ok
0.4,0.17,0.0042508302,4.8,ok
0.4,0.18,0.0112036559,4.7,ok
0.4,0.19,0.0057787102,4.8,ok
0.4,0.2,0.0231224740,4.8,ok
0.4,0.21,0.0160662632,4.7,ok
0.4,0.22,0.0056824985,4.5,ok
0.4,0.23,0.0026136123,5.2,ok
0.4,0.24,0.0122396362,4.5,ok
0.4,0.25,0.0044631649,4.6,ok
0.4,0.26,0.0049426720,4.5,ok
0.4,0.27,0.0216141613,4.3,ok
0.4,0.28,0.0051857726,4.8,ok
0.4,0.29,0.0078915775,4.8,ok
0.4,0.3,0.0265135294,4.6,ok
0.4,0.31,0.0105808620,4.4,ok
0.4,0.32,0.0175539784,4.4,ok
0.4,0.33,0.0256235914,4.4,ok
0.4,0.34,0.0292675117,4.7,ok
0.4,0.35,0.0050512048,4.8,ok
0.4,0.36,0.0218108326,4.6,ok
0.4,0.37,0.0095252943,4.7,ok
0.4,0.38,0.0230132580,4.6,ok
0.4,0.39,0.0081609652,4.5,ok
0.4,0.4,0.0180578311,4.2,ok
0.4,0.41,0.0189878130,4.2,ok
0.4,0.42,0.0277857359,4.2,ok
0.4,0.43,0.0418801274,4.6,ok
0.4,0.44,0.0238894628,4.5,ok
0.4,0.45,0.0388424834,4.7,ok
0.4,0.46,0.0063812414,5.0,ok
0.4,0.47,0.0086186516,4.2,ok
0.4,0.48,0.0244934708,4.6,ok
0.4,0.49,0.0056832438,4.5,ok
0.4,0.5,0.0341418350,4.3,ok
0.45,0.0,0.0018419316,4.8,ok
0.45,0.01,0.0025926434,4.8,ok
0.45,0.02,0.0028871716,4.8,ok
0.45,0.03,0.0030282493,4.8,ok
0.45,0.04,0.0022915842,4.8,ok
0.45,0.05,0.0028131422,4.7,ok
0.45,0.06,0.0015300674,4.8,ok
0.45,0.07,0.0016427170,4.8,ok
0.45,0.08,0.0045158221,5.1,ok
0.45,0.09,0.0052853252,4.8,ok
0.45,0.1,0.0038714023,4.8,ok
0.45,0.11,0.0025661338,4.7,ok
0.45,0.12,0.0045958098,4.7,ok
0.45,0.13,0.0073363434,4.8,ok
0.45,0.14,0.0024432012,5.1,ok
0.45,0.15,0.0027944657,5.1,ok
0.45,0.16,0.0037129884,4.8,ok
0.45,0.17,0.0028295793,4.7,ok
0.45,0.18,0.0033523554,4.8,ok
0.45,0.19,0.0159706222,4.7,ok
0.45,0.2,0.0162034524,4.3,ok
0.45,0.21,0.0157390505,4.3,ok
0.45,0.22,0.0062629436,4.7,ok
0.45,0.23,0.0045064524,4.8,ok
0.45,0.24,0.0177311603,4.7,ok
0.45,0.25,0.0042837858,4.8,ok
0.45,0.26,0.0109519718,4.8,ok
0.45,0.27,0.0057664249,4.7,ok
0.45,0.28,0.0064419898,4.8,ok
0.45,0.29,0.0061529799,4.8,ok
0.45,0.3,0.0098573495,4.9,ok
0.45,0.31,0.0089244332,4.2,ok
0.45,0.32,0.0253747316,4.5,ok
0.45,0.33,0.0156218534,4.5,ok
0.45,0.34,0.0071385176,4.5,ok
0.45,0.35,0.0043461062,4.9,ok
0.45,0.36,0.0039292046,4.8,ok
0.45,0.37,0.0170523650,4.5,ok
0.45,0.38,0.0150029716,4.2,ok
0.45,0.39,0.0313995616,4.6,ok
0.45,0.4,0.0403433321,3.5,ok
0.45,0.41,0.0118091577,4.5,ok
0.45,0.42,0.0259592280,4.2,ok
0.45,0.43,0.0354729783,4.5,ok
0.45,0.44,0.0074189003,5.3,ok
0.45,0.45,0.0121862252,4.2,ok
0.45,0.46,0.0205511524,4.4,ok
0.45,0.47,0.0577446631,4.7,ok
0.45,0.48,0.0048430904,4.7,ok
0.45,0.49,0.0123519774,4.6,ok
0.45,0.5,0.0188550723,4.1,ok
0.5,0.0,0.0018331709,4.8,ok
0.5,0.01,0.0019582614,4.8,ok
0.5,0.02,0.0031159412,4.8,ok
0.5,0.03,0.0023417762,4.7,ok
0.5,0.04,0.0023444884,4.7,ok
0.5,0.05,0.0026478264,4.8,ok
0.5,0.06,0.0018713412,5.1,ok
0.5,0.07,0.0021389446,4.9,ok
0.5,0.08,0.0026122890,5.1,ok
0.5,0.09,0.0034175933,5.1,ok
0.5,0.1,0.0042016892,4.8,ok
0.5,0.11,0.0188964817,4.9,ok
0.5,0.12,0.0029931004,4.9,ok
0.5,0.13,0.0093740172,4.7,ok
0.5,0.14,0.0030678867,4.8,ok
0.5,0.15,0.0024958708,4.8,ok
0.5,0.16,0.0025812415,4.8,ok
0.5,0.17,0.0028762148,5.1,ok
0.5,0.18,0.0073411275,4.8,ok
0.5,0.19,0.0042552434,4.8,ok
0.5,0.2,0.0049403869,4.8,ok
0.5,0.21,0.0261573528,4.4,ok
0.5,0.22,0.0065238961,4.7,ok
0.5,0.23,0.0050328129,4.8,ok
0.5,0.24,0.0051903063,4.7,ok
0.5,0.25,0.0096780110,4.6,ok
0.5,0.26,0.0041623379,4.6,ok
0.5,0.27,0.0070069237,4.5,ok
0.5,0.28,0.0044192718,4.8,ok
0.5,0.29,0.0056662931,4.8,ok
0.5,0.3,0.0249183902,4.8,ok
0.5,0.31,0.0398418112,4.6,ok
0.5,0.32,0.0067370107,4.6,ok
0.5,0.33,0.0113329465,4.3,ok
0.5,0.34,0.0115808044,4.8,ok
0.5,0.35,0.0039144651,4.8,ok
0.5,0.36,0.0093934739,4.7,ok
0.5,0.37,0.0088940498,4.9,ok
0.5,0.38,0.0143349665,4.5,ok
0.5,0.39,0.0071581551,4.2,ok
0.5,0.4,0.0626266279,3.8,ok
0.5,0.41,0.0296266178,3.9,ok
0.5,0.42,0.0478603367,4.2,ok
0.5,0.43,0.0405961273,3.9,ok
0.5,0.44,0.0248681274,4.3,ok
0.5,0.45,0.0477650579,4.3,ok
0.5,0.46,0.0348394191,4.4,ok
0.5,0.47,0.0306790952,4.3,ok
0.5,0.48,0.0142155470,4.1,ok
0.5,0.49,0.0033488892,4.7,ok
0.5,0.5,0.0409925402,4.4,ok
0.55,0.0,0.0025157201,4.8,ok
0.55,0.01,0.0023643980,4.8,ok
0.55,0.02,0.0038161515,4.8,ok
0.55,0.03,0.0028449543,4.8,ok
0.55,0.04,0.0042231319,4.8,ok
0.55,0.05,0.0051599844,4.7,ok
0.55,0.06,0.0016444657,4.8,ok
0.55,0.07,0.0018355054,4.8,ok
0.55,0.08,0.0030334547,4.8,ok
0.55,0.09,0.0019007177,5.2,ok
0.55,0.1,0.0073948326,4.7,ok
0.55,0.11,0.0030144476,4.8,ok
0.55,0.12,0.0031621698,4.8,ok
0.55,0.13,0.0044998489,4.8,ok
0.55,0.14,0.0033895704,5.1,ok
0.55,0.15,0.0046281303,4.8,ok
0.55,0.16,0.0067883401,4.8,ok
0.55,0.17,0.0037573432,5.2,ok
0.55,0.18,0.0037593896,4.8,ok
0.55,0.19,0.0187681601,4.9,ok
0.55,0.2,0.0085143606,4.8,ok
0.55,0.21,0.0047081212,4.7,ok
0.55,0.22,0.0041725023,4.7,ok
0.55,0.23,0.0033992373,4.8,ok
0.55,0.24,0.0184975371,4.7,ok
0.55,0.25,0.0046683596,4.7,ok
0.55,0.26,0.0039983425,4.8,ok
0.55,0.27,0.0086963544,4.7,ok
0.55,0.28,0.0084679476,4.7,ok
0.55,0.29,0.0129110845,4.7,ok
0.55,0.3,0.0193438318,5.0,ok
0.55,0.31,0.0073712939,4.6,ok
0.55,0.32,0.0227678458,4.5,ok
0.55,0.33,0.0199823907,4.7,ok
0.55,0.34,0.0146871067,4.9,ok
0.55,0.35,0.0031147859,4.7,ok
0.55,0.36,0.0047113330,4.8,ok
0.55,0.37,0.0044824065,4.7,ok
0.55,0.38,0.0150476935,4.6,ok
0.55,0.39,0.0277019723,4.5,ok
0.55,0.4,0.0197597949,4.2,ok
0.55,0.41,0.0436919118,4.2,ok
0.55,0.42,0.0537235793,3.9,ok
0.55,0.43,0.0287409249,4.5,ok
0.55,0.44,0.0133818553,4.7,ok
0.55,0.45,0.0160220343,4.3,ok
0.55,0.46,0.0078302738,4.5,ok
0.55,0.47,0.0172574055,4.3,ok
0.55,0.48,0.0043899742,4.6,ok
0.55,0.49,0.0032464186,4.7,ok
0.55,0.5,0.0369962792,4.9,ok
0.6,0.0,0.0018231660,4.8,ok
0.6,0.01,0.0045520771,4.7,ok
0.6,0.02,0.0069223740,4.8,ok
0.6,0.03,0.0014711593,4.8,ok
0.6,0.04,0.0042676863,4.8,ok
0.6,0.05,0.0033984981,4.8,ok
0.6,0.06,0.0024518253,4.8,ok
0.6,0.07,0.0047621358,4.8,ok
0.6,0.08,0.0016013312,5.1,ok
0.6,0.09,0.0014151781,4.8,ok
0.6,0.1,0.0180156428,4.4,ok
0.6,0.11,0.0032394348,4.8,ok
0.6,0.12,0.0041495291,4.8,ok
0.6,0.13,0.0025551298,4.8,ok
0.6,0.14,0.0023999888,4.8,ok
0.6,0.15,0.0024371426,4.8,ok
0.6,0.16,0.0025213591,4.8,ok
0.6,0.17,0.0034042874,4.8,ok
0.6,0.18,0.0046231375,4.8,ok
0.6,0.19,0.0038889102,4.7,ok
0.6,0.2,0.0143408129,4.4,ok
0.6,0.21,0.0040764865,4.7,ok
