alpha,beta,relative_drift_%,std_dev_%,wall_time_s,status
0.4,1.8,3.9366248442,0.2061331868,0.0,resume_from_csv
0.4,2.0,3.9357457203,0.2041561700,0.0,resume_from_csv
0.4,2.2,3.9357256631,0.2026115489,2.6,ok
0.4,2.4,3.9357052043,0.2015150891,2.5,ok
0.4,2.6,3.9356842867,0.2005349231,2.5,ok
0.4,2.8,3.9356629102,0.1994626515,2.5,ok
0.4,3.0,3.9356411321,0.1987833818,2.6,ok
0.4,3.2,3.9356189334,0.1981488627,2.5,ok
0.4,3.4,3.9355963332,0.1975935216,2.5,ok
0.4,3.6,3.9355732931,0.1975949792,2.5,ok
0.4,3.8,3.9355498898,0.1976640982,2.5,ok
0.4,4.0,3.9355261041,0.1976345409,2.4,ok
0.6,0.0,3.9538301314,0.2982951501,0.0,resume_from_csv
0.6,0.2,3.9444447422,0.2474094430,0.0,resume_from_csv
0.6,0.4,3.9417921897,0.2275953834,0.0,resume_from_csv
0.6,0.6,3.9401538736,0.2198346892,0.0,resume_from_csv
0.6,0.8,3.9401092318,0.2159117333,0.0,resume_from_csv
0.6,1.0,3.9405394356,0.2129374815,0.0,resume_from_csv
0.6,1.2,3.9404164086,0.2101218144,0.0,resume_from_csv
0.6,1.4,3.9384291402,0.2083227651,0.0,resume_from_csv
0.6,1.6,3.9360178395,0.2063835938,0.0,resume_from_csv
0.6,1.8,3.9357457203,0.2038814220,0.0,resume_from_csv
0.6,2.0,3.9357256631,0.2025523157,0.0,resume_from_csv
0.6,2.2,3.9357052043,0.2015632235,2.5,ok
0.6,2.4,3.9356842867,0.2005567079,2.6,ok
0.6,2.6,3.9356629102,0.1994430698,2.5,ok
0.6,2.8,3.9356411321,0.1988316719,2.5,ok
0.6,3.0,3.9356189334,0.1981573248,2.5,ok
0.6,3.2,3.9355963332,0.1975935216,2.5,ok
0.6,3.4,3.9355732931,0.1975949792,2.5,ok
0.6,3.6,3.9355498898,0.1976640982,2.5,ok
0.6,3.8,3.9355261041,0.1976345409,2.5,ok
0.6,4.0,3.9355019168,0.1976170150,2.5,ok
0.8,0.0,3.9561590820,0.2620373854,0.0,resume_from_csv
0.8,0.2,3.9463104513,0.2344152366,0.0,resume_from_csv
0.8,0.4,3.9424260772,0.2200534835,0.0,resume_from_csv
0.8,0.6,3.9400680695,0.2159282879,0.0,resume_from_csv
0.8,0.8,3.9397753250,0.2128220833,0.0,resume_from_csv
0.8,1.0,3.9401307593,0.2101578036,0.0,resume_from_csv
0.8,1.2,3.9387295214,0.2084462344,0.0,resume_from_csv
0.8,1.4,3.9367116869,0.2064592018,0.0,resume_from_csv
0.8,1.6,3.9357457203,0.2039551171,0.0,resume_from_csv
0.8,1.8,3.9357256631,0.2026665813,0.0,resume_from_csv
0.8,2.0,3.9357052043,0.2015972865,0.0,resume_from_csv
0.8,2.2,3.9356842867,0.2003919631,2.5,ok
0.8,2.4,3.9356629102,0.1994916271,2.5,ok
0.8,2.6,3.9356411321,0.1988185922,2.6,ok
0.8,2.8,3.9356189334,0.1981210553,2.5,ok
0.8,3.0,3.9355963332,0.1975935216,2.5,ok
0.8,3.2,3.9355732931,0.1975949792,2.5,ok
0.8,3.4,3.9355498898,0.1976640982,2.5,ok
0.8,3.6,3.9355261041,0.1976345409,2.5,ok
0.8,3.8,3.9355019168,0.1976170150,2.5,ok
0.8,4.0,3.9354773471,0.1975695878,2.5,ok
1.0,0.0,3.9575189508,0.2402963839,0.0,resume_from_csv
1.0,0.2,3.9470603122,0.2225542249,0.0,resume_from_csv
1.0,0.4,3.9427629861,0.2162634479,0.0,resume_from_csv
1.0,0.6,3.9399459590,0.2128219097,0.0,resume_from_csv
1.0,0.8,3.9392974510,0.2103697146,0.0,resume_from_csv
1.0,1.0,3.9390298242,0.2084781207,0.0,resume_from_csv
1.0,1.2,3.9373097730,0.2063573741,0.0,resume_from_csv
1.0,1.4,3.9357457203,0.2040746680,0.0,resume_from_csv
1.0,1.6,3.9357256631,0.2026878242,0.0,resume_from_csv
1.0,1.8,3.9357052043,0.2016190221,0.0,resume_from_csv
1.0,2.0,3.9356842867,0.2005877151,0.0,resume_from_csv
1.0,2.2,3.9356629102,0.1995051915,2.6,ok
1.0,2.4,3.9356411321,0.1989272039,2.5,ok
1.0,2.6,3.9356189334,0.1980793870,2.5,ok
1.0,2.8,3.9355963332,0.1975935216,2.5,ok
1.0,3.0,3.9355732931,0.1975949792,2.5,ok
1.0,3.2,3.9355498898,0.1976640982,2.5,ok
1.0,3.4,3.9355261041,0.1976345409,2.5,ok
1.0,3.6,3.9355019168,0.1976170150,2.5,ok
1.0,3.8,3.9354773471,0.1975695878,2.5,ok
1.0,4.0,3.9354524141,0.1976253113,2.5,ok
1.2,0.0,3.9574768288,0.2279928038,0.0,resume_from_csv
1.2,0.2,3.9467472136,0.2165936538,0.0,resume_from_csv
1.2,0.4,3.9427826389,0.2133841080,0.0,resume_from_csv
1.2,0.6,3.9397238575,0.2106046004,0.0,resume_from_csv
1.2,0.8,3.9386513433,0.2084839837,0.0,resume_from_csv
1.2,1.0,3.9376114996,0.2062635987,0.0,resume_from_csv
1.2,1.2,3.9360091780,0.2040756924,0.0,resume_from_csv
1.2,1.4,3.9357256631,0.2027287139,0.0,resume_from_csv
1.2,1.6,3.9357052043,0.2016375689,0.0,resume_from_csv
1.2,1.8,3.9356842867,0.2003914394,0.0,resume_from_csv
1.2,2.0,3.9356629102,0.1995982262,0.0,resume_from_csv
1.2,2.2,3.9356411321,0.1989731735,2.6,ok
1.2,2.4,3.9356189334,0.1980838943,2.6,ok
1.2,2.6,3.9355963332,0.1975935216,2.5,ok
1.2,2.8,3.9355732931,0.1975949792,2.5,ok
1.2,3.0,3.9355498898,0.1976640982,2.6,ok
1.2,3.2,3.9355261041,0.1976345409,2.5,ok
1.2,3.4,3.9355019168,0.1976170150,2.5,ok
1.2,3.6,3.9354773471,0.1975695878,2.5,ok
1.2,3.8,3.9354524141,0.1976253113,2.5,ok
1.2,4.0,3.9354271369,0.1976441265,2.6,ok
1.4,0.0,3.9556814283,0.2183308020,0.0,resume_from_csv
1.4,0.2,3.9454730637,0.2124414292,0.0,resume_from_csv
1.4,0.4,3.9425180138,0.2103571372,0.0,resume_from_csv
1.4,0.6,3.9394789653,0.2084150443,0.0,resume_from_csv
1.4,0.8,3.9379218853,0.2065977410,0.0,resume_from_csv
1.4,1.0,3.9366262017,0.2044293557,0.0,resume_from_csv
1.4,1.2,3.9357256631,0.2029749532,0.0,resume_from_csv
1.4,1.4,3.9357052043,0.2017141930,0.0,resume_from_csv
1.4,1.6,3.9356842867,0.2005691702,0.0,resume_from_csv
1.4,1.8,3.9356629102,0.1995641914,0.0,resume_from_csv
1.4,2.0,3.9356411321,0.1990084752,0.0,resume_from_csv
1.4,2.2,3.9356189334,0.1982079098,2.6,ok
1.4,2.4,3.9355963332,0.1975990323,2.5,ok
1.4,2.6,3.9355732931,0.1975949792,2.5,ok
1.4,2.8,3.9355498898,0.1976640982,2.6,ok
1.4,3.0,3.9355261041,0.1976345409,2.5,ok
1.4,3.2,3.9355019168,0.1976170150,2.5,ok
1.4,3.4,3.9354773471,0.1975695878,2.5,ok
1.4,3.6,3.9354524141,0.1976253113,2.5,ok
1.4,3.8,3.9354271369,0.1976441265,2.5,ok
1.4,4.0,3.9354014773,0.1975972602,2.5,ok
1.6,0.0,3.9552363185,0.2118419739,0.0,resume_from_csv
1.6,0.2,3.9445484127,0.2097053289,0.0,resume_from_csv
1.6,0.4,3.9406156414,0.2079866474,0.0,resume_from_csv
1.6,0.6,3.9395523624,0.2063998839,0.0,resume_from_csv
1.6,0.8,3.9377264079,0.2040218209,0.0,resume_from_csv
1.6,1.0,3.9362578546,0.2029819408,0.0,resume_from_csv
1.6,1.2,3.9357052043,0.2015723556,0.0,resume_from_csv
1.6,1.4,3.9356842867,0.2005393895,0.0,resume_from_csv
1.6,1.6,3.9356629102,0.1997215346,0.0,resume_from_csv
1.6,1.8,3.9356411321,0.1990473181,0.0,resume_from_csv
1.6,2.0,3.9356189334,0.1982176097,0.0,resume_from_csv
1.6,2.2,3.9355963332,0.1975279822,2.4,ok
1.6,2.4,3.9355732931,0.1975949792,2.5,ok
1.6,2.6,3.9355498898,0.1976640982,2.4,ok
1.6,2.8,3.9355261041,0.1976345409,2.5,ok
1.6,3.0,3.9355019168,0.1976170150,2.6,ok
1.6,3.2,3.9354773471,0.1975695878,2.6,ok
1.6,3.4,3.9354524141,0.1976253113,2.6,ok
1.6,3.6,3.9354271369,0.1976441265,2.5,ok
1.6,3.8,3.9354014773,0.1975972602,2.6,ok
1.6,4.0,3.9353754926,0.1976166801,2.6,ok
1.8,0.0,3.9549135832,0.2088723260,0.0,resume_from_csv
1.8,0.2,3.9438367658,0.2072638917,0.0,resume_from_csv
1.8,0.4,3.9396452604,0.2056697710,0.0,resume_from_csv
1.8,0.6,3.9395811935,0.2041298160,0.0,resume_from_csv
1.8,0.8,3.9375049653,0.2030513282,0.0,resume_from_csv
1.8,1.0,3.9358772677,0.2016702254,0.0,resume_from_csv
1.8,1.2,3.9356842867,0.2004983992,0.0,resume_from_csv
1.8,1.4,3.9356629102,0.1995785494,0.0,resume_from_csv
1.8,1.6,3.9356411321,0.1989730223,0.0,resume_from_csv
1.8,1.8,3.9356189334,0.1981051459,0.0,resume_from_csv
1.8,2.0,3.9355963332,0.1976472976,0.0,resume_from_csv
1.8,2.2,3.9355732931,0.1975949792,2.6,ok
1.8,2.4,3.9355498898,0.1976640982,2.5,ok
1.8,2.6,3.9355261041,0.1976345409,2.5,ok
1.8,2.8,3.9355019168,0.1976170150,2.5,ok
1.8,3.0,3.9354773471,0.1975695878,2.6,ok
1.8,3.2,3.9354524141,0.1976253113,2.5,ok
1.8,3.4,3.9354271369,0.1976441265,2.6,ok
1.8,3.6,3.9354014773,0.1975972602,2.5,ok
1.8,3.8,3.9353754926,0.1976166801,2.5,ok
1.8,4.0,3.9353491255,0.1975577370,2.5,ok
2.0,0.0,3.9576738121,0.2068604092,0.0,resume_from_csv
2.0,0.2,3.9428737910,0.2056107440,0.0,resume_from_csv
2.0,0.4,3.9389395825,0.2042410953,0.0,resume_from_csv
2.0,0.6,3.9395630306,0.2031007973,0.0,resume_from_csv
2.0,0.8,3.9372815332,0.2017200621,0.0,resume_from_csv
2.0,1.0,3.9356842867,0.2006576170,0.0,resume_from_csv
2.0,1.2,3.9356629102,0.1996375874,0.0,resume_from_csv
2.0,1.4,3.9356411321,0.1990333003,0.0,resume_from_csv
2.0,1.6,3.9356189334,0.1981414095,0.0,resume_from_csv
2.0,1.8,3.9355963332,0.1977286449,0.0,resume_from_csv
2.0,2.0,3.9355732931,0.1975949792,0.0,resume_from_csv
2.0,2.2,3.9355498898,0.1976640982,2.5,ok
2.0,2.4,3.9355261041,0.1976345409,2.5,ok
2.0,2.6,3.9355019168,0.1976170150,2.5,ok
2.0,2.8,3.9354773471,0.1975695878,2.5,ok
2.0,3.0,3.9354524141,0.1976253113,2.5,ok
2.0,3.2,3.9354271369,0.1976441265,2.5,ok
2.0,3.4,3.9354014773,0.1975972602,2.6,ok
2.0,3.6,3.9353754926,0.1976166801,2.5,ok
2.0,3.8,3.9353491255,0.1975577370,2.5,ok
2.0,4.0,3.9353224716,0.1975511851,2.6,ok
2.2,0.0,3.9594710873,0.2053531990,2.5,ok
2.2,0.2,3.9417330580,0.2040896746,2.5,ok
2.2,0.4,3.9388290362,0.2028463161,2.5,ok
2.2,0.6,3.9394994989,0.2016670615,2.6,ok
2.2,0.8,3.9370502610,0.2005681303,2.6,ok
2.2,1.0,3.9356629102,0.1998499133,2.5,ok
2.2,1.2,3.9356411321,0.1989340109,2.5,ok
2.2,1.4,3.9356189334,0.1981958284,2.6,ok
2.2,1.6,3.9355963332,0.1977337589,2.5,ok
2.2,1.8,3.9355732931,0.1975949792,2.5,ok
2.2,2.0,3.9355498898,0.1976640982,2.5,ok
2.2,2.2,3.9355261041,0.1976345409,2.5,ok
2.2,2.4,3.9355019168,0.1976170150,2.6,ok
2.2,2.6,3.9354773471,0.1975695878,2.5,ok
2.2,2.8,3.9354524141,0.1976253113,2.5,ok
2.2,3.0,3.9354271369,0.1976441265,2.5,ok
2.2,3.2,3.9354014773,0.1975972602,2.6,ok
2.2,3.4,3.9353754926,0.1976166801,2.6,ok
2.2,3.6,3.9353491255,0.1975577370,2.5,ok
2.2,3.8,3.9353224716,0.1975511851,2.6,ok
2.2,4.0,3.9352954352,0.1975463798,2.5,ok
2.4,0.0,3.9623197425,0.2043824776,2.5,ok
2.4,0.2,3.9423613066,0.2027392001,2.6,ok
2.4,0.4,3.9388532983,0.2016467824,2.6,ok
2.4,0.6,3.9393960470,0.2007267868,2.5,ok
2.4,0.8,3.9368072098,0.1997868421,2.5,ok
2.4,1.0,3.9356411321,0.1989084425,2.5,ok
2.4,1.2,3.9356189334,0.1982813923,2.5,ok
2.4,1.4,3.9355963332,0.1977790251,2.5,ok
2.4,1.6,3.9355732931,0.1975949792,2.5,ok
2.4,1.8,3.9355498898,0.1976640982,2.6,ok
2.4,2.0,3.9355261041,0.1976345409,2.5,ok
2.4,2.2,3.9355019168,0.1976170150,2.5,ok
2.4,2.4,3.9354773471,0.1975695878,2.5,ok
2.4,2.6,3.9354524141,0.1976253113,2.5,ok
2.4,2.8,3.9354271369,0.1976441265,2.5,ok
2.4,3.0,3.9354014773,0.1975972602,2.5,ok
2.4,3.2,3.9353754926,0.1976166801,2.6,ok
2.4,3.4,3.9353491255,0.1975577370,2.5,ok
2.4,3.6,3.9353224716,0.1975511851,2.6,ok
2.4,3.8,3.9352954352,0.1975463798,2.5,ok
2.4,4.0,3.9352680930,0.1974925904,2.5,ok
2.6,0.0,3.9611346771,0.2031710334,2.5,ok
2.6,0.2,3.9438280102,0.2019588111,2.6,ok
2.6,0.4,3.9380264302,0.2006031139,2.5,ok
2.6,0.6,3.9392619473,0.1997537036,2.5,ok
2.6,0.8,3.9365522839,0.1989371714,2.5,ok
2.6,1.0,3.9356189334,0.1983206997,2.5,ok
2.6,1.2,3.9355963332,0.1977782164,2.5,ok
2.6,1.4,3.9355732931,0.1975949792,2.5,ok
2.6,1.6,3.9355498898,0.1976640982,2.5,ok
2.6,1.8,3.9355261041,0.1976345409,2.5,ok
2.6,2.0,3.9355019168,0.1976170150,2.5,ok
2.6,2.2,3.9354773471,0.1975695878,2.5,ok
2.6,2.4,3.9354524141,0.1976253113,2.5,ok
2.6,2.6,3.9354271369,0.1976441265,2.5,ok
2.6,2.8,3.9354014773,0.1975972602,2.5,ok
2.6,3.0,3.9353754926,0.1976166801,2.6,ok
2.6,3.2,3.9353491255,0.1975577370,2.5,ok
2.6,3.4,3.9353224716,0.1975511851,2.6,ok
2.6,3.6,3.9352954352,0.1975463798,2.5,ok
2.6,3.8,3.9352680930,0.1974925904,2.5,ok
2.6,4.0,3.9352404256,0.1974918196,2.6,ok
2.8,0.0,3.9609180817,0.2018528007,2.5,ok
2.8,0.2,3.9443495212,0.2007503547,2.5,ok
2.8,0.4,3.9374553882,0.1996428868,2.5,ok
2.8,0.6,3.9391104489,0.1991821812,2.6,ok
2.8,0.8,3.9362851389,0.1983369542,2.6,ok
2.8,1.0,3.9355963332,0.1977516085,2.5,ok
2.8,1.2,3.9355732931,0.1975949792,2.6,ok
2.8,1.4,3.9355498898,0.1976640982,2.5,ok
2.8,1.6,3.9355261041,0.1976345409,2.5,ok
2.8,1.8,3.9355019168,0.1976170150,2.5,ok
2.8,2.0,3.9354773471,0.1975695878,2.5,ok
2.8,2.2,3.9354524141,0.1976253113,2.5,ok
2.8,2.4,3.9354271369,0.1976441265,2.5,ok
2.8,2.6,3.9354014773,0.1975972602,2.6,ok
2.8,2.8,3.9353754926,0.1976166801,2.5,ok
2.8,3.0,3.9353491255,0.1975577370,2.6,ok
2.8,3.2,3.9353224716,0.1975511851,2.5,ok
2.8,3.4,3.9352954352,0.1975463798,2.6,ok
2.8,3.6,3.9352680930,0.1974925904,2.7,ok
2.8,3.8,3.9352404256,0.1974918196,2.6,ok
2.8,4.0,3.9352124332,0.1976362428,2.6,ok
3.0,0.0,3.9607734932,0.2011835139,2.5,ok
3.0,0.2,3.9445991486,0.1997291584,2.4,ok
3.0,0.4,3.9389660815,0.1989438743,2.5,ok
3.0,0.6,3.9389607473,0.1984034566,2.5,ok
3.0,0.8,3.9360061379,0.1978209880,2.5,ok
3.0,1.0,3.9355732931,0.1975949792,2.5,ok
3.0,1.2,3.9355498898,0.1976640982,2.5,ok
3.0,1.4,3.9355261041,0.1976345409,2.5,ok
3.0,1.6,3.9355019168,0.1976170150,2.5,ok
3.0,1.8,3.9354773471,0.1975695878,2.5,ok
3.0,2.0,3.9354524141,0.1976253113,2.5,ok
3.0,2.2,3.9354271369,0.1976441265,2.5,ok
3.0,2.4,3.9354014773,0.1975972602,2.5,ok
3.0,2.6,3.9353754926,0.1976166801,2.5,ok
3.0,2.8,3.9353491255,0.1975577370,2.5,ok
3.0,3.0,3.9353224716,0.1975511851,2.6,ok
3.0,3.2,3.9352954352,0.1975463798,2.6,ok
3.0,3.4,3.9352680930,0.1974925904,2.6,ok
3.0,3.6,3.9352404256,0.1974918196,2.5,ok
3.0,3.8,3.9352124332,0.1976362428,2.5,ok
3.0,4.0,3.9351841540,0.1976414519,2.5,ok
3.2,0.0,3.9606145523,0.2001385683,2.5,ok
3.2,0.2,3.9448152058,0.1990870433,2.5,ok
3.2,0.4,3.9385609288,0.1983352632,2.5,ok
3.2,0.6,3.9388346190,0.1978938747,2.5,ok
3.2,0.8,3.9357151660,0.1976315385,2.6,ok
3.2,1.0,3.9355498898,0.1976640982,2.5,ok
3.2,1.2,3.9355261041,0.1976345409,2.5,ok
3.2,1.4,3.9355019168,0.1976170150,2.5,ok
3.2,1.6,3.9354773471,0.1975695878,2.5,ok
3.2,1.8,3.9354524141,0.1976253113,2.5,ok
3.2,2.0,3.9354271369,0.1976441265,2.5,ok
3.2,2.2,3.9354014773,0.1975972602,2.6,ok
3.2,2.4,3.9353754926,0.1976166801,2.6,ok
3.2,2.6,3.9353491255,0.1975577370,2.5,ok
3.2,2.8,3.9353224716,0.1975511851,2.6,ok
3.2,3.0,3.9352954352,0.1975463798,2.5,ok
3.2,3.2,3.9352680930,0.1974925904,2.5,ok
3.2,3.4,3.9352404256,0.1974918196,2.6,ok
3.2,3.6,3.9352124332,0.1976362428,2.6,ok
3.2,3.8,3.9351841540,0.1976414519,2.5,ok
3.2,4.0,3.9351555497,0.1976201299,2.5,ok
3.4,0.0,3.9602078240,0.1995465922,2.6,ok
3.4,0.2,3.9449968522,0.1983752238,2.5,ok
3.4,0.4,3.9381438231,0.1977177085,2.5,ok
3.4,0.6,3.9387609149,0.1977220842,2.5,ok
3.4,0.8,3.9355498898,0.1976640982,2.5,ok
3.4,1.0,3.9355261041,0.1976345409,2.5,ok
3.4,1.2,3.9355019168,0.1976170150,2.5,ok
3.4,1.4,3.9354773471,0.1975695878,2.5,ok
3.4,1.6,3.9354524141,0.1976253113,2.5,ok
3.4,1.8,3.9354271369,0.1976441265,2.6,ok
3.4,2.0,3.9354014773,0.1975972602,2.6,ok
3.4,2.2,3.9353754926,0.1976166801,2.6,ok
3.4,2.4,3.9353491255,0.1975577370,2.5,ok
3.4,2.6,3.9353224716,0.1975511851,2.5,ok
3.4,2.8,3.9352954352,0.1975463798,2.5,ok
3.4,3.0,3.9352680930,0.1974925904,2.5,ok
3.4,3.2,3.9352404256,0.1974918196,2.5,ok
3.4,3.4,3.9352124332,0.1976362428,2.6,ok
3.4,3.6,3.9351841540,0.1976414519,2.5,ok
3.4,3.8,3.9351555497,0.1976201299,2.5,ok
3.4,4.0,3.9351266585,0.1975594985,2.5,ok
3.6,0.0,3.9594995625,0.1988161736,2.5,ok
3.6,0.2,3.9451438014,0.1979554281,2.5,ok
3.6,0.4,3.9377187219,0.1975800966,2.5,ok
3.6,0.6,3.9385612156,0.1976963873,2.5,ok
3.6,0.8,3.9355261041,0.1976345409,2.5,ok
3.6,1.0,3.9355019168,0.1976170150,2.5,ok
3.6,1.2,3.9354773471,0.1975695878,2.5,ok
3.6,1.4,3.9354524141,0.1976253113,2.5,ok
3.6,1.6,3.9354271369,0.1976441265,2.6,ok
3.6,1.8,3.9354014773,0.1975972602,2.6,ok
3.6,2.0,3.9353754926,0.1976166801,2.6,ok
3.6,2.2,3.9353491255,0.1975577370,2.5,ok
3.6,2.4,3.9353224716,0.1975511851,2.6,ok
3.6,2.6,3.9352954352,0.1975463798,2.6,ok
3.6,2.8,3.9352680930,0.1974925904,2.6,ok
3.6,3.0,3.9352404256,0.1974918196,2.6,ok
3.6,3.2,3.9352124332,0.1976362428,2.5,ok
3.6,3.4,3.9351841540,0.1976414519,2.6,ok
3.6,3.6,3.9351555497,0.1976201299,2.6,ok
3.6,3.8,3.9351266585,0.1975594985,2.5,ok
3.6,4.0,3.9350974423,0.1975077986,2.5,ok
3.8,0.0,3.9567648957,0.1982921225,2.5,ok
3.8,0.2,3.9452553655,0.1977743765,2.5,ok
3.8,0.4,3.9372866955,0.1975287479,2.4,ok
3.8,0.6,3.9383343278,0.1977613208,2.5,ok
3.8,0.8,3.9355019168,0.1976170150,2.5,ok
3.8,1.0,3.9354773471,0.1975695878,2.5,ok
3.8,1.2,3.9354524141,0.1976253113,2.5,ok
3.8,1.4,3.9354271369,0.1976441265,2.5,ok
3.8,1.6,3.9354014773,0.1975972602,2.6,ok
3.8,1.8,3.9353754926,0.1976166801,2.6,ok
3.8,2.0,3.9353491255,0.1975577370,2.5,ok
3.8,2.2,3.9353224716,0.1975511851,2.6,ok
3.8,2.4,3.9352954352,0.1975463798,2.5,ok
3.8,2.6,3.9352680930,0.1974925904,2.6,ok
3.8,2.8,3.9352404256,0.1974918196,2.6,ok
3.8,3.0,3.9352124332,0.1976362428,2.5,ok
3.8,3.2,3.9351841540,0.1976414519,2.5,ok
3.8,3.4,3.9351555497,0.1976201299,2.5,ok
3.8,3.6,3.9351266585,0.1975594985,2.5,ok
3.8,3.8,3.9350974423,0.1975077986,2.5,ok
3.8,4.0,3.9350679393,0.1975333819,2.5,ok
4.0,0.0,3.9577595656,0.1982669141,2.5,ok
4.0,0.2,3.9453326534,0.1978135668,2.5,ok
4.0,0.4,3.9368516061,0.1975051016,2.5,ok
4.0,0.6,3.9380883770,0.1977009668,2.5,ok
4.0,0.8,3.9354773471,0.1975695878,2.5,ok
4.0,1.0,3.9354524141,0.1976253113,2.5,ok
4.0,1.2,3.9354271369,0.1976441265,2.5,ok
4.0,1.4,3.9354014773,0.1975972602,2.5,ok
4.0,1.6,3.9353754926,0.1976166801,2.6,ok
4.0,1.8,3.9353491255,0.1975577370,2.5,ok
4.0,2.0,3.9353224716,0.1975511851,2.6,ok
4.0,2.2,3.9352954352,0.1975463798,2.5,ok
4.0,2.4,3.9352680930,0.1974925904,2.6,ok
4.0,2.6,3.9352404256,0.1974918196,2.6,ok
4.0,2.8,3.9352124332,0.1976362428,2.5,ok
4.0,3.0,3.9351841540,0.1976414519,2.6,ok
4.0,3.2,3.9351555497,0.1976201299,2.5,ok
4.0,3.4,3.9351266585,0.1975594985,2.5,ok
4.0,3.6,3.9350974423,0.1975077986,2.5,ok
4.0,3.8,3.9350679393,0.1975333819,2.5,ok
4.0,4.0,3.9350381877,0.1974900594,2.6,ok
