alpha,beta,relative_drift_%,wall_time_s,status
0.1,0.0,0.0000113390,0.6,ok
0.1,0.001,0.0000111628,0.5,ok
0.15,0.0,0.0000113287,0.6,ok
0.15,0.001,0.0000111525,0.6,ok
