alpha,beta,relative_drift_%,std_dev_%,wall_time_s,status
0.4,0.29,0.0000961978,0.0000156435,0.0,resume_from_csv
0.4,0.3,0.0001493359,0.0000211025,0.0,resume_from_csv
0.4,0.31,0.0001030135,0.0000196907,0.0,resume_from_csv
0.4,0.32,0.0000703123,0.0000136718,0.0,resume_from_csv
0.4,0.33,0.0000683857,0.0000130398,0.0,resume_from_csv
0.4,0.34,0.0001946224,0.0000187664,0.0,resume_from_csv
0.4,0.35,0.0001328351,0.0000161074,0.0,resume_from_csv
0.4,0.36,0.0001529716,0.0000188942,0.0,resume_from_csv
0.4,0.37,0.0001409456,0.0000195632,0.0,resume_from_csv
0.4,0.38,0.0001779662,0.0000203290,0.0,resume_from_csv
0.4,0.39,0.0003326671,0.0000273650,0.0,resume_from_csv
0.4,0.4,0.0004680909,0.0000387583,0.0,resume_from_csv
0.4,0.41,0.0001976159,0.0000229040,0.0,resume_from_csv
0.4,0.42,0.0002043074,0.0000251752,0.0,resume_from_csv
0.4,0.43,0.0002203524,0.0000234636,0.0,resume_from_csv
0.4,0.44,0.0002167684,0.0000234112,0.0,resume_from_csv
0.4,0.45,0.0002226622,0.0000230784,0.0,resume_from_csv
0.4,0.46,0.0002138991,0.0000225612,0.0,resume_from_csv
0.4,0.47,0.0002085750,0.0000220042,0.0,resume_from_csv
0.4,0.48,0.0002097247,0.0000214707,0.0,resume_from_csv
0.4,0.49,0.0002060061,0.0000209457,0.0,resume_from_csv
0.4,0.5,0.0001975227,0.0000203971,0.0,resume_from_csv
0.4,0.51,0.0001974087,0.0000198644,0.0,resume_from_csv
0.4,0.52,0.0001956064,0.0000192726,0.0,resume_from_csv
0.4,0.53,0.0001896607,0.0000186999,0.0,resume_from_csv
0.4,0.54,0.0003092885,0.0000227589,0.0,resume_from_csv
0.4,0.55,0.0001964558,0.0000219998,0.0,resume_from_csv
0.4,0.56,0.0001699178,0.0000166578,0.0,resume_from_csv
0.4,0.57,0.0001635164,0.0000159000,0.0,resume_from_csv
0.4,0.58,0.0005009681,0.0000360801,0.0,resume_from_csv
0.4,0.59,0.0003153688,0.0000269118,0.0,resume_from_csv
0.4,0.6,0.0002754895,0.0000213573,0.0,resume_from_csv
0.4,0.61,0.0002230766,0.0000176648,0.0,resume_from_csv
0.4,0.62,0.0001780077,0.0000150501,0.0,resume_from_csv
0.4,0.63,0.0001253668,0.0000130843,0.0,resume_from_csv
0.4,0.64,0.0001068047,0.0000117991,0.0,resume_from_csv
0.4,0.65,0.0000891127,0.0000113831,0.0,resume_from_csv
0.4,0.66,0.0001901269,0.0000113762,0.0,resume_from_csv
0.4,0.67,0.0000961978,0.0000108454,0.0,resume_from_csv
0.4,0.68,0.0001423440,0.0000119072,0.0,resume_from_csv
0.4,0.69,0.0000668112,0.0000087246,0.0,resume_from_csv
0.4,0.7,0.0003103971,0.0000181355,0.0,resume_from_csv
0.4,0.71,0.0003242873,0.0000220414,0.0,resume_from_csv
0.4,0.72,0.0001053959,0.0000091963,0.0,resume_from_csv
0.4,0.73,0.0001755009,0.0000142608,0.0,resume_from_csv
0.4,0.74,0.0001042151,0.0000101718,0.0,resume_from_csv
0.4,0.75,0.0000675570,0.0000073668,0.0,resume_from_csv
0.4,0.76,0.0000682614,0.0000076827,0.0,resume_from_csv
0.4,0.77,0.0001967666,0.0000122073,0.0,resume_from_csv
0.4,0.78,0.0001136412,0.0000096201,0.0,resume_from_csv
0.4,0.79,0.0000690382,0.0000075925,0.0,resume_from_csv
0.4,0.8,0.0000488602,0.0000067040,0.0,resume_from_csv
0.4,0.81,0.0000463846,0.0000065394,0.0,resume_from_csv
0.4,0.82,0.0000830116,0.0000080490,0.0,resume_from_csv
0.4,0.83,0.0001423647,0.0000106952,0.0,resume_from_csv
0.4,0.84,0.0001215445,0.0000083692,0.0,resume_from_csv
0.4,0.85,0.0000332295,0.0000059197,0.0,resume_from_csv
0.4,0.86,0.0000317794,0.0000050628,0.0,resume_from_csv
0.4,0.87,0.0000308057,0.0000049564,0.0,resume_from_csv
0.4,0.88,0.0000295109,0.0000048394,0.0,resume_from_csv
0.4,0.89,0.0000285372,0.0000047381,0.0,resume_from_csv
0.4,0.9,0.0000272424,0.0000046565,0.0,resume_from_csv
0.4,0.91,0.0000260512,0.0000045908,0.0,resume_from_csv
0.4,0.92,0.0000247771,0.0000045288,0.0,resume_from_csv
0.4,0.93,0.0000237620,0.0000044694,0.0,resume_from_csv
0.4,0.94,0.0000224361,0.0000044143,0.0,resume_from_csv
0.4,0.95,0.0000221772,0.0000043650,0.0,resume_from_csv
0.4,0.96,0.0000219389,0.0000043278,0.0,resume_from_csv
0.4,0.97,0.0000216903,0.0000042958,0.0,resume_from_csv
0.4,0.98,0.0000214521,0.0000042992,0.0,resume_from_csv
0.4,0.99,0.0000212139,0.0000042922,0.0,resume_from_csv
0.4,1.0,0.0000211206,0.0000043778,0.0,resume_from_csv
0.45,0.0,0.0001648215,0.0000382631,0.0,resume_from_csv
0.45,0.01,0.0001746205,0.0000349507,0.0,resume_from_csv
0.45,0.02,0.0001967562,0.0000442991,0.0,resume_from_csv
0.45,0.03,0.0001768993,0.0000378257,0.0,resume_from_csv
0.45,0.04,0.0001965387,0.0000378269,0.0,resume_from_csv
0.45,0.05,0.0001712644,0.0000328860,0.0,resume_from_csv
0.45,0.06,0.0001668518,0.0000283641,0.0,resume_from_csv
0.45,0.07,0.0002465073,0.0000364727,0.0,resume_from_csv
0.45,0.08,0.0002604078,0.0000409288,0.0,resume_from_csv
0.45,0.09,0.0001518633,0.0000339679,0.0,resume_from_csv
0.45,0.1,0.0001442914,0.0000266956,0.0,resume_from_csv
0.45,0.11,0.0001381904,0.0000251202,0.0,resume_from_csv
0.45,0.12,0.0001320065,0.0000237215,0.0,resume_from_csv
0.45,0.13,0.0001271795,0.0000234858,0.0,resume_from_csv
0.45,0.14,0.0001225182,0.0000221060,0.0,resume_from_csv
0.45,0.15,0.0001179295,0.0000232744,0.0,resume_from_csv
0.45,0.16,0.0001168937,0.0000232923,0.0,resume_from_csv
0.45,0.17,0.0001905619,0.0000354048,0.0,resume_from_csv
0.45,0.18,0.0002178664,0.0000305985,0.0,resume_from_csv
0.45,0.19,0.0002612054,0.0000352958,0.0,resume_from_csv
0.45,0.2,0.0002151628,0.0000312794,0.0,resume_from_csv
0.45,0.21,0.0001173287,0.0000242611,0.0,resume_from_csv
0.45,0.22,0.0000919612,0.0000181158,0.0,resume_from_csv
0.45,0.23,0.0000950480,0.0000184986,0.0,resume_from_csv
0.45,0.24,0.0001291165,0.0000182747,0.0,resume_from_csv
0.45,0.25,0.0001158682,0.0000166885,0.0,resume_from_csv
0.45,0.26,0.0000805567,0.0000152933,0.0,resume_from_csv
0.45,0.27,0.0000778946,0.0000133822,0.0,resume_from_csv
0.45,0.28,0.0000827941,0.0000151814,0.0,resume_from_csv
0.45,0.29,0.0001060692,0.0000173846,0.0,resume_from_csv
0.45,0.3,0.0001062039,0.0000174271,0.0,resume_from_csv
0.45,0.31,0.0000698255,0.0000134170,0.0,resume_from_csv
0.45,0.32,0.0000929038,0.0000156498,0.0,resume_from_csv
0.45,0.33,0.0000919198,0.0000177954,0.0,resume_from_csv
0.45,0.34,0.0000644184,0.0000130143,0.0,resume_from_csv
0.45,0.35,0.0000627093,0.0000117500,0.0,resume_from_csv
0.45,0.36,0.0000639316,0.0000117316,0.0,resume_from_csv
0.45,0.37,0.0002041831,0.0000176609,0.0,resume_from_csv
0.45,0.38,0.0001650598,0.0000169463,0.0,resume_from_csv
0.45,0.39,0.0001357251,0.0000142751,0.0,resume_from_csv
0.45,0.4,0.0001796235,0.0000184025,0.0,resume_from_csv
0.45,0.41,0.0000640248,0.0000121412,0.0,resume_from_csv
0.45,0.42,0.0002195030,0.0000177107,0.0,resume_from_csv
0.45,0.43,0.0001361498,0.0000168199,0.0,resume_from_csv
0.45,0.44,0.0001389051,0.0000154097,0.0,resume_from_csv
0.45,0.45,0.0001482275,0.0000159787,0.0,resume_from_csv
0.45,0.46,0.0001504546,0.0000167666,0.0,resume_from_csv
0.45,0.47,0.0001669968,0.0000172063,0.0,resume_from_csv
0.45,0.48,0.0001894950,0.0000176733,0.0,resume_from_csv
0.45,0.49,0.0002108952,0.0000181930,0.0,resume_from_csv
0.45,0.5,0.0002012931,0.0000176118,0.0,resume_from_csv
0.45,0.51,0.0002007337,0.0000173694,0.0,resume_from_csv
0.45,0.52,0.0001865532,0.0000166457,0.0,resume_from_csv
0.45,0.53,0.0001615276,0.0000155863,0.0,resume_from_csv
0.45,0.54,0.0001490666,0.0000149826,0.0,resume_from_csv
0.45,0.55,0.0001306495,0.0000139612,0.0,resume_from_csv
0.45,0.56,0.0001206641,0.0000131689,0.0,resume_from_csv
0.45,0.57,0.0001172044,0.0000124687,0.0,resume_from_csv
0.45,0.58,0.0001033139,0.0000118460,0.0,resume_from_csv
0.45,0.59,0.0001144180,0.0000132021,0.0,resume_from_csv
0.45,0.6,0.0000795001,0.0000099896,0.0,resume_from_csv
0.45,0.61,0.0001152363,0.0000112664,0.0,resume_from_csv
0.45,0.62,0.0000535215,0.0000079897,0.0,resume_from_csv
0.45,0.63,0.0000516052,0.0000088341,0.0,resume_from_csv
0.45,0.64,0.0002676897,0.0000210994,0.0,resume_from_csv
0.45,0.65,0.0003407986,0.0000197694,0.0,resume_from_csv
0.45,0.66,0.0002878366,0.0000218288,0.0,resume_from_csv
0.45,0.67,0.0001079026,0.0000093447,0.0,resume_from_csv
0.45,0.68,0.0000966846,0.0000089562,0.0,resume_from_csv
0.45,0.69,0.0001220832,0.0000124089,0.0,resume_from_csv
0.45,0.7,0.0000777496,0.0000087753,0.0,resume_from_csv
0.45,0.71,0.0000633930,0.0000072784,0.0,resume_from_csv
0.45,0.72,0.0000555414,0.0000068993,0.0,resume_from_csv
0.45,0.73,0.0001568146,0.0000118543,0.0,resume_from_csv
0.45,0.74,0.0000998646,0.0000093250,0.0,resume_from_csv
0.45,0.75,0.0000660965,0.0000077846,0.0,resume_from_csv
0.45,0.76,0.0000531279,0.0000073302,0.0,resume_from_csv
0.45,0.77,0.0000504451,0.0000069948,0.0,resume_from_csv
0.45,0.78,0.0000704781,0.0000068662,0.0,resume_from_csv
0.45,0.79,0.0001151224,0.0000095933,0.0,resume_from_csv
0.45,0.8,0.0001201047,0.0000095492,0.0,resume_from_csv
0.45,0.81,0.0000427385,0.0000065677,0.0,resume_from_csv
0.45,0.82,0.0000328877,0.0000053389,0.0,resume_from_csv
0.45,0.83,0.0000318415,0.0000051482,0.0,resume_from_csv
0.45,0.84,0.0000305985,0.0000050391,0.0,resume_from_csv
0.45,0.85,0.0000294591,0.0000049185,0.0,resume_from_csv
0.45,0.86,0.0000284233,0.0000048219,0.0,resume_from_csv
0.45,0.87,0.0000272631,0.0000047455,0.0,resume_from_csv
0.45,0.88,0.0000258544,0.0000046789,0.0,resume_from_csv
0.45,0.89,0.0000247046,0.0000046166,0.0,resume_from_csv
0.45,0.9,0.0000236999,0.0000045566,0.0,resume_from_csv
0.45,0.91,0.0000230266,0.0000045006,0.0,resume_from_csv
0.45,0.92,0.0000227573,0.0000044490,0.0,resume_from_csv
0.45,0.93,0.0000224879,0.0000044057,0.0,resume_from_csv
0.45,0.94,0.0000222290,0.0000043816,0.0,resume_from_csv
0.45,0.95,0.0000220011,0.0000043580,0.0,resume_from_csv
0.45,0.96,0.0000217421,0.0000043745,0.0,resume_from_csv
0.45,0.97,0.0000215039,0.0000044015,0.0,resume_from_csv
0.45,0.98,0.0000259373,0.0000045434,0.0,resume_from_csv
0.45,0.99,0.0000372382,0.0000049096,0.0,resume_from_csv
0.45,1.0,0.0000426245,0.0000052448,0.0,resume_from_csv
0.5,0.0,0.0001412460,0.0000296702,0.0,resume_from_csv
0.5,0.01,0.0001579229,0.0000319307,0.0,resume_from_csv
0.5,0.02,0.0002336732,0.0000456285,0.0,resume_from_csv
0.5,0.03,0.0001601603,0.0000338619,0.0,resume_from_csv
0.5,0.04,0.0001581094,0.0000302765,0.0,resume_from_csv
0.5,0.05,0.0002168512,0.0000337080,0.0,resume_from_csv
0.5,0.06,0.0001527024,0.0000260127,0.0,resume_from_csv
0.5,0.07,0.0001908106,0.0000308118,0.0,resume_from_csv
0.5,0.08,0.0001437839,0.0000274291,0.0,resume_from_csv
0.5,0.09,0.0001946741,0.0000346412,0.0,resume_from_csv
0.5,0.1,0.0002421358,0.0000396525,0.0,resume_from_csv
0.5,0.11,0.0002372571,0.0000335032,0.0,resume_from_csv
0.5,0.12,0.0002308662,0.0000353770,0.0,resume_from_csv
0.5,0.13,0.0001634335,0.0000335600,0.0,resume_from_csv
0.5,0.14,0.0001693999,0.0000326684,0.0,resume_from_csv
0.5,0.15,0.0001335809,0.0000271904,0.0,resume_from_csv
0.5,0.16,0.0002277482,0.0000302136,0.0,resume_from_csv
0.5,0.17,0.0002447565,0.0000346182,0.0,resume_from_csv
0.5,0.18,0.0002430681,0.0000324894,0.0,resume_from_csv
0.5,0.19,0.0001967976,0.0000294584,0.0,resume_from_csv
0.5,0.2,0.0001404381,0.0000249646,0.0,resume_from_csv
0.5,0.21,0.0000909461,0.0000181041,0.0,resume_from_csv
0.5,0.22,0.0001894951,0.0000215866,0.0,resume_from_csv
0.5,0.23,0.0000854355,0.0000184868,0.0,resume_from_csv
0.5,0.24,0.0001212649,0.0000171792,0.0,resume_from_csv
0.5,0.25,0.0001005172,0.0000146091,0.0,resume_from_csv
0.5,0.26,0.0000776149,0.0000128694,0.0,resume_from_csv
0.5,0.27,0.0001156403,0.0000161312,0.0,resume_from_csv
0.5,0.28,0.0000909047,0.0000139203,0.0,resume_from_csv
0.5,0.29,0.0000710374,0.0000131496,0.0,resume_from_csv
0.5,0.3,0.0000994814,0.0000160674,0.0,resume_from_csv
0.5,0.31,0.0000674845,0.0000121756,0.0,resume_from_csv
0.5,0.32,0.0000657857,0.0000131821,0.0,resume_from_csv
0.5,0.33,0.0000785265,0.0000150361,0.0,resume_from_csv
0.5,0.34,0.0000624814,0.0000124135,0.0,resume_from_csv
0.5,0.35,0.0000826387,0.0000161611,0.0,resume_from_csv
0.5,0.36,0.0001079026,0.0000143874,0.0,resume_from_csv
0.5,0.37,0.0000578513,0.0000108557,0.0,resume_from_csv
0.5,0.38,0.0000564011,0.0000104889,0.0,resume_from_csv
0.5,0.39,0.0000568983,0.0000103467,0.0,resume_from_csv
0.5,0.4,0.0000602751,0.0000114376,0.0,resume_from_csv
0.5,0.41,0.0001569182,0.0000145876,0.0,resume_from_csv
0.5,0.42,0.0000805774,0.0000121491,0.0,resume_from_csv
0.5,0.43,0.0002049289,0.0000168584,0.0,resume_from_csv
0.5,0.44,0.0001487040,0.0000143850,0.0,resume_from_csv
0.5,0.45,0.0001168419,0.0000119139,0.0,resume_from_csv
0.5,0.46,0.0001301005,0.0000124063,0.0,resume_from_csv
0.5,0.47,0.0002944866,0.0000216252,0.0,resume_from_csv
0.5,0.48,0.0001512522,0.0000133692,0.0,resume_from_csv
0.5,0.49,0.0001497088,0.0000135547,0.0,resume_from_csv
0.5,0.5,0.0004340541,0.0000280705,0.0,resume_from_csv
0.5,0.51,0.0003145403,0.0000212213,0.0,resume_from_csv
0.5,0.52,0.0003131730,0.0000207778,0.0,resume_from_csv
0.5,0.53,0.0003642497,0.0000240818,0.0,resume_from_csv
0.5,0.54,0.0003279854,0.0000214185,0.0,resume_from_csv
0.5,0.55,0.0003550311,0.0000208310,0.0,resume_from_csv
0.5,0.56,0.0001300591,0.0000125487,0.0,resume_from_csv
0.5,0.57,0.0001330008,0.0000111986,0.0,resume_from_csv
0.5,0.58,0.0003428700,0.0000228282,0.0,resume_from_csv
0.5,0.59,0.0003014266,0.0000209906,0.0,resume_from_csv
0.5,0.6,0.0001144387,0.0000101184,0.0,resume_from_csv
0.5,0.61,0.0001061625,0.0000099726,0.0,resume_from_csv
0.5,0.62,0.0000986941,0.0000092529,0.0,resume_from_csv
0.5,0.63,0.0000828355,0.0000087816,0.0,resume_from_csv
0.5,0.64,0.0000779464,0.0000082687,0.0,resume_from_csv
0.5,0.65,0.0000717521,0.0000078623,0.0,resume_from_csv
0.5,0.66,0.0000934632,0.0000091479,0.0,resume_from_csv
0.5,0.67,0.0001735640,0.0000123569,0.0,resume_from_csv
0.5,0.68,0.0001588862,0.0000114506,0.0,resume_from_csv
0.5,0.69,0.0000881908,0.0000090771,0.0,resume_from_csv
0.5,0.7,0.0000662415,0.0000079488,0.0,resume_from_csv
0.5,0.71,0.0000525789,0.0000072007,0.0,resume_from_csv
0.5,0.72,0.0000480005,0.0000071949,0.0,resume_from_csv
0.5,0.73,0.0000672463,0.0000071585,0.0,resume_from_csv
0.5,0.74,0.0001022677,0.0000090886,0.0,resume_from_csv
0.5,0.75,0.0001556441,0.0000113689,0.0,resume_from_csv
0.5,0.76,0.0000674741,0.0000070722,0.0,resume_from_csv
0.5,0.77,0.0000349594,0.0000059963,0.0,resume_from_csv
0.5,0.78,0.0000340789,0.0000055237,0.0,resume_from_csv
0.5,0.79,0.0000328566,0.0000053107,0.0,resume_from_csv
0.5,0.8,0.0000318104,0.0000052110,0.0,resume_from_csv
0.5,0.81,0.0000305882,0.0000050858,0.0,resume_from_csv
0.5,0.82,0.0000293866,0.0000049797,0.0,resume_from_csv
0.5,0.83,0.0000283197,0.0000049037,0.0,resume_from_csv
0.5,0.84,0.0000271078,0.0000048352,0.0,resume_from_csv
0.5,0.85,0.0000259373,0.0000047699,0.0,resume_from_csv
0.5,0.86,0.0000246943,0.0000047069,0.0,resume_from_csv
0.5,0.87,0.0000238863,0.0000046467,0.0,resume_from_csv
0.5,0.88,0.0000235963,0.0000045928,0.0,resume_from_csv
0.5,0.89,0.0000233373,0.0000045433,0.0,resume_from_csv
0.5,0.9,0.0000230576,0.0000045116,0.0,resume_from_csv
0.5,0.91,0.0000227883,0.0000044807,0.0,resume_from_csv
0.5,0.92,0.0000225501,0.0000044674,0.0,resume_from_csv
0.5,0.93,0.0000222911,0.0000044813,0.0,resume_from_csv
0.5,0.94,0.0000222186,0.0000045638,0.0,resume_from_csv
0.5,0.95,0.0000252640,0.0000046049,0.0,resume_from_csv
0.5,0.96,0.0000346072,0.0000048877,0.0,resume_from_csv
0.5,0.97,0.0000426038,0.0000053480,0.0,resume_from_csv
0.5,0.98,0.0000482491,0.0000059466,0.0,resume_from_csv
0.5,0.99,0.0000597986,0.0000063106,0.0,resume_from_csv
0.5,1.0,0.0000531382,0.0000061253,0.0,resume_from_csv
0.55,0.0,0.0001299866,0.0000259726,0.0,resume_from_csv
0.55,0.01,0.0002458339,0.0000402015,0.0,resume_from_csv
0.55,0.02,0.0001564935,0.0000330701,0.0,resume_from_csv
0.55,0.03,0.0001460937,0.0000299741,0.0,resume_from_csv
0.55,0.04,0.0001446747,0.0000308066,0.0,resume_from_csv
0.55,0.05,0.0001428930,0.0000277751,0.0,resume_from_csv
0.55,0.06,0.0001694931,0.0000295821,0.0,resume_from_csv
0.55,0.07,0.0001462802,0.0000274219,0.0,resume_from_csv
0.55,0.08,0.0001335084,0.0000255750,0.0,resume_from_csv
0.55,0.09,0.0001301212,0.0000247256,0.0,resume_from_csv
0.55,0.1,0.0001260711,0.0000276731,0.0,resume_from_csv
0.55,0.11,0.0001850617,0.0000312837,0.0,resume_from_csv
0.55,0.12,0.0002297266,0.0000328410,0.0,resume_from_csv
0.55,0.13,0.0002425087,0.0000333355,0.0,resume_from_csv
0.55,0.14,0.0002389662,0.0000329564,0.0,resume_from_csv
0.55,0.15,0.0002400331,0.0000320211,0.0,resume_from_csv
0.55,0.16,0.0002182911,0.0000304179,0.0,resume_from_csv
0.55,0.17,0.0001902408,0.0000287071,0.0,resume_from_csv
0.55,0.18,0.0001573428,0.0000262246,0.0,resume_from_csv
0.55,0.19,0.0001115798,0.0000228214,0.0,resume_from_csv
0.55,0.2,0.0000898274,0.0000184309,0.0,resume_from_csv
0.55,0.21,0.0000872068,0.0000162278,0.0,resume_from_csv
0.55,0.22,0.0000846379,0.0000172411,0.0,resume_from_csv
0.55,0.23,0.0000821105,0.0000158061,0.0,resume_from_csv
0.55,0.24,0.0000948616,0.0000152065,0.0,resume_from_csv
0.55,0.25,0.0000939190,0.0000137729,0.0,resume_from_csv
0.55,0.26,0.0000748907,0.0000138484,0.0,resume_from_csv
0.55,0.27,0.0000726119,0.0000135306,0.0,resume_from_csv
0.55,0.28,0.0000703745,0.0000120688,0.0,resume_from_csv
0.55,0.29,0.0000978137,0.0000147993,0.0,resume_from_csv
0.55,0.3,0.0000669459,0.0000122473,0.0,resume_from_csv
0.55,0.31,0.0000934735,0.0000148834,0.0,resume_from_csv
0.55,0.32,0.0000637348,0.0000126972,0.0,resume_from_csv
0.55,0.33,0.0000719800,0.0000121183,0.0,resume_from_csv
0.55,0.34,0.0000606584,0.0000112062,0.0,resume_from_csv
0.55,0.35,0.0000888226,0.0000144751,0.0,resume_from_csv
0.55,0.36,0.0000621603,0.0000120667,0.0,resume_from_csv
0.55,0.37,0.0000733059,0.0000142948,0.0,resume_from_csv
0.55,0.38,0.0001086795,0.0000156572,0.0,resume_from_csv
0.55,0.39,0.0000686550,0.0000112862,0.0,resume_from_csv
0.55,0.4,0.0000523717,0.0000097856,0.0,resume_from_csv
0.55,0.41,0.0000511287,0.0000094583,0.0,resume_from_csv
0.55,0.42,0.0000499064,0.0000092719,0.0,resume_from_csv
0.55,0.43,0.0000506937,0.0000091298,0.0,resume_from_csv
0.55,0.44,0.0000525167,0.0000091548,0.0,resume_from_csv
0.55,0.45,0.0000612177,0.0000105057,0.0,resume_from_csv
0.55,0.46,0.0002165198,0.0000157032,0.0,resume_from_csv
0.55,0.47,0.0001224250,0.0000117859,0.0,resume_from_csv
0.55,0.48,0.0000785368,0.0000110712,0.0,resume_from_csv
0.55,0.49,0.0000552306,0.0000097713,0.0,resume_from_csv
0.55,0.5,0.0000827009,0.0000103913,0.0,resume_from_csv
0.55,0.51,0.0000972750,0.0000111426,0.0,resume_from_csv
0.55,0.52,0.0001073122,0.0000113886,0.0,resume_from_csv
0.55,0.53,0.0001509311,0.0000127266,0.0,resume_from_csv
0.55,0.54,0.0001364294,0.0000121819,0.0,resume_from_csv
0.55,0.55,0.0001463941,0.0000123091,0.0,resume_from_csv
0.55,0.56,0.0001489733,0.0000122349,0.0,resume_from_csv
0.55,0.57,0.0001483208,0.0000121064,0.0,resume_from_csv
0.55,0.58,0.0001075505,0.0000108055,0.0,resume_from_csv
0.55,0.59,0.0001035625,0.0000104500,0.0,resume_from_csv
0.55,0.6,0.0000874968,0.0000095929,0.0,resume_from_csv
0.55,0.61,0.0000750979,0.0000090779,0.0,resume_from_csv
0.55,0.62,0.0000679921,0.0000083963,0.0,resume_from_csv
0.55,0.63,0.0000571365,0.0000080360,0.0,resume_from_csv
0.55,0.64,0.0000456699,0.0000077082,0.0,resume_from_csv
0.55,0.65,0.0000590010,0.0000083364,0.0,resume_from_csv
0.55,0.66,0.0000672463,0.0000076868,0.0,resume_from_csv
0.55,0.67,0.0000833327,0.0000081621,0.0,resume_from_csv
0.55,0.68,0.0001214306,0.0000102806,0.0,resume_from_csv
0.55,0.69,0.0001792299,0.0000117814,0.0,resume_from_csv
0.55,0.7,0.0001405313,0.0000095866,0.0,resume_from_csv
0.55,0.71,0.0000482077,0.0000073385,0.0,resume_from_csv
0.55,0.72,0.0000363060,0.0000059389,0.0,resume_from_csv
0.55,0.73,0.0000352287,0.0000056809,0.0,resume_from_csv
0.55,0.74,0.0000343689,0.0000055675,0.0,resume_from_csv
0.55,0.75,0.0000331674,0.0000054565,0.0,resume_from_csv
0.55,0.76,0.0000322041,0.0000053402,0.0,resume_from_csv
0.55,0.77,0.0000310025,0.0000052241,0.0,resume_from_csv
0.55,0.78,0.0000299770,0.0000051401,0.0,resume_from_csv
0.55,0.79,0.0000289723,0.0000050660,0.0,resume_from_csv
0.55,0.8,0.0000277396,0.0000049960,0.0,resume_from_csv
0.55,0.81,0.0000264759,0.0000049287,0.0,resume_from_csv
0.55,0.82,0.0000254297,0.0000048637,0.0,resume_from_csv
0.55,0.83,0.0000249221,0.0000048017,0.0,resume_from_csv
0.55,0.84,0.0000245907,0.0000047440,0.0,resume_from_csv
0.55,0.85,0.0000242592,0.0000046946,0.0,resume_from_csv
0.55,0.86,0.0000239485,0.0000046529,0.0,resume_from_csv
0.55,0.87,0.0000236481,0.0000046138,0.0,resume_from_csv
0.55,0.88,0.0000233788,0.0000046032,0.0,resume_from_csv
0.55,0.89,0.0000231094,0.0000046375,0.0,resume_from_csv
0.55,0.9,0.0000228298,0.0000046358,0.0,resume_from_csv
0.55,0.91,0.0000253054,0.0000047395,0.0,resume_from_csv
0.55,0.92,0.0000322040,0.0000049303,0.0,resume_from_csv
0.55,0.93,0.0000403353,0.0000052272,0.0,resume_from_csv
0.55,0.94,0.0000475551,0.0000056834,0.0,resume_from_csv
0.55,0.95,0.0000580688,0.0000063933,0.0,resume_from_csv
0.55,0.96,0.0000601819,0.0000064261,0.0,resume_from_csv
0.55,0.97,0.0000512012,0.0000062012,0.0,resume_from_csv
0.55,0.98,0.0000358191,0.0000057145,0.0,resume_from_csv
0.55,0.99,0.0000335817,0.0000054994,0.0,resume_from_csv
0.55,1.0,0.0000335506,0.0000055372,0.0,resume_from_csv
0.6,0.0,0.0001201876,0.0000254069,0.0,resume_from_csv
0.6,0.01,0.0001920224,0.0000321318,0.0,resume_from_csv
0.6,0.02,0.0001346478,0.0000281945,0.0,resume_from_csv
0.6,0.03,0.0001342646,0.0000305960,0.0,resume_from_csv
0.6,0.04,0.0001374860,0.0000270421,0.0,resume_from_csv
0.6,0.05,0.0001317578,0.0000227410,0.0,resume_from_csv
0.6,0.06,0.0001660542,0.0000276732,0.0,resume_from_csv
0.6,0.07,0.0001874546,0.0000266858,0.0,resume_from_csv
0.6,0.08,0.0001243931,0.0000212587,0.0,resume_from_csv
0.6,0.09,0.0001215964,0.0000225263,0.0,resume_from_csv
0.6,0.1,0.0001182092,0.0000215274,0.0,resume_from_csv
0.6,0.11,0.0001143973,0.0000213223,0.0,resume_from_csv
0.6,0.12,0.0001106683,0.0000230587,0.0,resume_from_csv
0.6,0.13,0.0001249110,0.0000247745,0.0,resume_from_csv
0.6,0.14,0.0001528266,0.0000252206,0.0,resume_from_csv
0.6,0.15,0.0001499884,0.0000248130,0.0,resume_from_csv
0.6,0.16,0.0001297380,0.0000236501,0.0,resume_from_csv
0.6,0.17,0.0000944886,0.0000214615,0.0,resume_from_csv
0.6,0.18,0.0000912258,0.0000191984,0.0,resume_from_csv
0.6,0.19,0.0000885637,0.0000165511,0.0,resume_from_csv
0.6,0.2,0.0000861191,0.0000154848,0.0,resume_from_csv
0.6,0.21,0.0000837367,0.0000149369,0.0,resume_from_csv
0.6,0.22,0.0000813647,0.0000166539,0.0,resume_from_csv
0.6,0.23,0.0000962703,0.0000153204,0.0,resume_from_csv
0.6,0.24,0.0000767552,0.0000141613,0.0,resume_from_csv
0.6,0.25,0.0001009730,0.0000137053,0.0,resume_from_csv
0.6,0.26,0.0000723529,0.0000117125,0.0,resume_from_csv
0.6,0.27,0.0000702191,0.0000114304,0.0,resume_from_csv
0.6,0.28,0.0000860984,0.0000137006,0.0,resume_from_csv
0.6,0.29,0.0000663555,0.0000113254,0.0,resume_from_csv
0.6,0.3,0.0000812611,0.0000122601,0.0,resume_from_csv
0.6,0.31,0.0000632894,0.0000117643,0.0,resume_from_csv
0.6,0.32,0.0000883565,0.0000139213,0.0,resume_from_csv
0.6,0.33,0.0001148945,0.0000135550,0.0,resume_from_csv
0.6,0.34,0.0000589285,0.0000113480,0.0,resume_from_csv
