alpha,beta,relative_drift_%,wall_time_s,status
0.6,0.18,0.0007462674,4.7,ok
0.6,0.19,0.0012029145,4.7,ok
0.6,0.2,0.0009378274,5.0,ok
0.6,0.21,0.0008229661,5.1,ok
0.6,0.22,0.0008580194,4.7,ok
0.6,0.23,0.0008637408,4.7,ok
0.6,0.24,0.0006881475,4.7,ok
0.6,0.25,0.0006843541,4.7,ok
0.6,0.26,0.0024151231,4.6,ok
0.6,0.27,0.0014203347,4.6,ok
0.6,0.28,0.0027323793,4.5,ok
0.6,0.29,0.0012415959,4.7,ok
0.6,0.3,0.0037375534,4.7,ok
0.6,0.31,0.0014845545,4.6,ok
0.6,0.32,0.0073881192,4.5,ok
0.6,0.33,0.0049874931,4.5,ok
0.6,0.34,0.0019616806,4.6,ok
0.6,0.35,0.0023257708,4.6,ok
0.6,0.36,0.0027627059,4.7,ok
0.6,0.37,0.0091223424,4.4,ok
0.6,0.38,0.0053451614,4.2,ok
0.6,0.39,0.0127898653,4.2,ok
0.6,0.4,0.0086669034,4.1,ok
0.6,0.41,0.0096779106,3.9,ok
0.6,0.42,0.0097298985,3.9,ok
0.6,0.43,0.0090395512,3.9,ok
0.6,0.44,0.0073477939,4.2,ok
0.6,0.45,0.0044315980,4.6,ok
0.6,0.46,0.0198260876,4.7,ok
0.6,0.47,0.0176924638,4.4,ok
0.6,0.48,0.0168325313,4.6,ok
0.6,0.49,0.0130322156,4.2,ok
0.6,0.5,0.0079863027,4.1,ok
0.65,0.0,0.0007169663,5.0,ok
0.65,0.01,0.0007167279,4.6,ok
0.65,0.02,0.0007161475,4.7,ok
0.65,0.03,0.0007175675,4.7,ok
0.65,0.04,0.0007177229,4.7,ok
0.65,0.05,0.0007155567,4.7,ok
0.65,0.06,0.0007155982,4.7,ok
0.65,0.07,0.0007135874,5.0,ok
0.65,0.08,0.0007110170,5.0,ok
0.65,0.09,0.0007085917,5.0,ok
0.65,0.1,0.0007064566,4.7,ok
0.65,0.11,0.0007418313,4.7,ok
0.65,0.12,0.0007025180,4.7,ok
0.65,0.13,0.0007007042,5.0,ok
0.65,0.14,0.0006992791,5.0,ok
0.65,0.15,0.0006993672,5.0,ok
0.65,0.16,0.0006992947,4.6,ok
0.65,0.17,0.0006990252,4.6,ok
0.65,0.18,0.0007227188,4.8,ok
0.65,0.19,0.0015034903,4.6,ok
0.65,0.2,0.0008467323,4.7,ok
0.65,0.21,0.0006952162,4.7,ok
0.65,0.22,0.0012598581,4.7,ok
0.65,0.23,0.0011725461,4.7,ok
0.65,0.24,0.0006879972,4.7,ok
0.65,0.25,0.0006854786,4.7,ok
0.65,0.26,0.0018549037,4.7,ok
0.65,0.27,0.0014243977,4.6,ok
0.65,0.28,0.0012080453,4.6,ok
0.65,0.29,0.0012180266,4.7,ok
0.65,0.3,0.0015954962,4.7,ok
0.65,0.31,0.0014178474,4.6,ok
0.65,0.32,0.0027973383,4.6,ok
0.65,0.33,0.0102261740,4.4,ok
0.65,0.34,0.0071928204,4.5,ok
0.65,0.35,0.0029512780,4.6,ok
0.65,0.36,0.0026743575,5.0,ok
0.65,0.37,0.0103073365,4.7,ok
0.65,0.38,0.0044187267,4.4,ok
0.65,0.39,0.0060279252,4.6,ok
0.65,0.4,0.0080611110,4.1,ok
0.65,0.41,0.0091749565,4.0,ok
0.65,0.42,0.0092926978,4.0,ok
0.65,0.43,0.0086856198,4.0,ok
0.65,0.44,0.0073212401,4.1,ok
0.65,0.45,0.0048297690,4.5,ok
0.65,0.46,0.0096241907,4.4,ok
0.65,0.47,0.0104044922,4.2,ok
0.65,0.48,0.0171140328,4.3,ok
0.65,0.49,0.0136433421,4.2,ok
0.65,0.5,0.0086378780,4.2,ok
0.7,0.0,0.0007165310,4.7,ok
0.7,0.01,0.0007166346,4.7,ok
0.7,0.02,0.0007160853,5.0,ok
0.7,0.03,0.0007174120,4.7,ok
0.7,0.04,0.0007175986,4.7,ok
0.7,0.05,0.0007151629,4.7,ok
0.7,0.06,0.0007153805,5.0,ok
0.7,0.07,0.0007135460,4.7,ok
0.7,0.08,0.0007110896,4.6,ok
0.7,0.09,0.0007087161,4.6,ok
0.7,0.1,0.0007065499,4.6,ok
0.7,0.11,0.0007329798,4.7,ok
0.7,0.12,0.0007025284,4.7,ok
0.7,0.13,0.0007006731,4.7,ok
0.7,0.14,0.0006995382,4.7,ok
0.7,0.15,0.0012496799,4.7,ok
0.7,0.16,0.0006994242,5.0,ok
0.7,0.17,0.0006991029,4.7,ok
0.7,0.18,0.0007475941,4.7,ok
0.7,0.19,0.0008105388,4.7,ok
0.7,0.2,0.0007291242,4.7,ok
0.7,0.21,0.0007260459,4.7,ok
0.7,0.22,0.0012889000,4.7,ok
0.7,0.23,0.0010478693,5.0,ok
0.7,0.24,0.0006878418,4.7,ok
0.7,0.25,0.0006856445,4.7,ok
0.7,0.26,0.0013510053,4.7,ok
0.7,0.27,0.0014911566,4.6,ok
0.7,0.28,0.0010520465,5.0,ok
0.7,0.29,0.0011965302,4.7,ok
0.7,0.3,0.0018088741,4.7,ok
0.7,0.31,0.0013554415,4.6,ok
0.7,0.32,0.0021334543,4.7,ok
0.7,0.33,0.0052176155,4.7,ok
0.7,0.34,0.0018232415,4.7,ok
0.7,0.35,0.0032219917,4.9,ok
0.7,0.36,0.0025908184,4.6,ok
0.7,0.37,0.0101755610,4.3,ok
0.7,0.38,0.0035395960,4.6,ok
0.7,0.39,0.0070672272,4.3,ok
0.7,0.4,0.0095773539,4.2,ok
0.7,0.41,0.0086001959,4.1,ok
0.7,0.42,0.0088777809,4.3,ok
0.7,0.43,0.0083543662,4.0,ok
0.7,0.44,0.0193330476,4.1,ok
0.7,0.45,0.0039579967,4.5,ok
0.7,0.46,0.0071039100,4.5,ok
0.7,0.47,0.0048808861,4.4,ok
0.7,0.48,0.0165580801,4.3,ok
0.7,0.49,0.0138667498,4.6,ok
0.7,0.5,0.0094068218,4.2,ok
0.75,0.0,0.0007166450,4.7,ok
0.75,0.01,0.0007165414,4.7,ok
0.75,0.02,0.0007160231,4.7,ok
0.75,0.03,0.0007172462,5.0,ok
0.75,0.04,0.0007174638,5.1,ok
0.75,0.05,0.0007147690,5.0,ok
0.75,0.06,0.0007151214,5.0,ok
0.75,0.07,0.0007134734,5.0,ok
0.75,0.08,0.0007111310,5.0,ok
0.75,0.09,0.0007087990,5.0,ok
0.75,0.1,0.0007066121,5.0,ok
0.75,0.11,0.0007045288,5.0,ok
0.75,0.12,0.0007025388,4.7,ok
0.75,0.13,0.0007006317,4.7,ok
0.75,0.14,0.0006997922,4.7,ok
0.75,0.15,0.0006997352,4.7,ok
0.75,0.16,0.0008005161,4.7,ok
0.75,0.17,0.0006991806,4.7,ok
0.75,0.18,0.0009274420,4.7,ok
0.75,0.19,0.0007858916,4.7,ok
0.75,0.2,0.0006966258,4.7,ok
0.75,0.21,0.0007647476,4.7,ok
0.75,0.22,0.0008725196,5.0,ok
0.75,0.23,0.0010830885,4.7,ok
0.75,0.24,0.0006876707,4.7,ok
0.75,0.25,0.0010404068,4.8,ok
0.75,0.26,0.0010665259,5.0,ok
0.75,0.27,0.0015094710,5.0,ok
0.75,0.28,0.0010377743,4.7,ok
0.75,0.29,0.0014315390,4.7,ok
0.75,0.3,0.0030164560,4.7,ok
0.75,0.31,0.0013000318,4.6,ok
0.75,0.32,0.0027507600,4.7,ok
0.75,0.33,0.0041170043,4.6,ok
0.75,0.34,0.0018953175,4.7,ok
0.75,0.35,0.0021412819,4.6,ok
0.75,0.36,0.0025115080,4.7,ok
0.75,0.37,0.0078515321,4.4,ok
0.75,0.38,0.0032941196,4.6,ok
0.75,0.39,0.0061084345,4.3,ok
0.75,0.4,0.0108166424,4.2,ok
0.75,0.41,0.0087146434,4.1,ok
0.75,0.42,0.0084319358,4.1,ok
0.75,0.43,0.0080002275,4.1,ok
0.75,0.44,0.0167615361,4.2,ok
0.75,0.45,0.0039623498,4.9,ok
0.75,0.46,0.0039989469,4.8,ok
0.75,0.47,0.0042305098,4.6,ok
0.75,0.48,0.0167743683,4.3,ok
0.75,0.49,0.0144854240,4.3,ok
0.75,0.5,0.0097815772,4.3,ok
0.8,0.0,0.0007167590,5.0,ok
0.8,0.01,0.0007164481,4.7,ok
0.8,0.02,0.0007159506,4.7,ok
0.8,0.03,0.0007171010,4.6,ok
0.8,0.04,0.0007173394,5.0,ok
0.8,0.05,0.0007146861,5.0,ok
0.8,0.06,0.0007148623,5.0,ok
0.8,0.07,0.0007133698,5.0,ok
0.8,0.08,0.0007111414,4.6,ok
0.8,0.09,0.0007088405,4.7,ok
0.8,0.1,0.0007066639,4.7,ok
0.8,0.11,0.0007045495,4.7,ok
0.8,0.12,0.0007025180,4.7,ok
0.8,0.13,0.0007005799,4.7,ok
0.8,0.14,0.0007000202,4.7,ok
0.8,0.15,0.0006999113,4.7,ok
0.8,0.16,0.0007369495,4.6,ok
0.8,0.17,0.0006992532,4.7,ok
0.8,0.18,0.0006986520,4.7,ok
0.8,0.19,0.0007733503,4.7,ok
0.8,0.2,0.0006965947,4.7,ok
0.8,0.21,0.0009388432,4.7,ok
0.8,0.22,0.0011071553,4.7,ok
0.8,0.23,0.0013742739,4.7,ok
0.8,0.24,0.0006874894,4.7,ok
0.8,0.25,0.0007799320,4.6,ok
0.8,0.26,0.0010007596,4.7,ok
0.8,0.27,0.0014761174,5.0,ok
0.8,0.28,0.0010844879,4.6,ok
0.8,0.29,0.0100899480,4.6,ok
0.8,0.3,0.0012148861,4.7,ok
0.8,0.31,0.0012492658,4.6,ok
0.8,0.32,0.0023430378,4.7,ok
0.8,0.33,0.0103781406,4.6,ok
0.8,0.34,0.0017438583,4.6,ok
0.8,0.35,0.0020876337,4.7,ok
0.8,0.36,0.0024358253,4.6,ok
0.8,0.37,0.0046165514,4.5,ok
0.8,0.38,0.0030593602,4.6,ok
0.8,0.39,0.0064773135,4.2,ok
0.8,0.4,0.0095673164,4.3,ok
0.8,0.41,0.0096742266,4.2,ok
0.8,0.42,0.0079820691,4.2,ok
0.8,0.43,0.0084872218,4.1,ok
0.8,0.44,0.0128593266,4.2,ok
0.8,0.45,0.0039613963,4.6,ok
0.8,0.46,0.0038651038,4.5,ok
0.8,0.47,0.0040774767,4.8,ok
0.8,0.48,0.0166677748,4.3,ok
0.8,0.49,0.0147458528,4.3,ok
0.8,0.5,0.0103770784,4.3,ok
0.85,0.0,0.0007168834,4.6,ok
0.85,0.01,0.0007163652,4.7,ok
0.85,0.02,0.0007158677,4.7,ok
0.85,0.03,0.0007169456,4.7,ok
0.85,0.04,0.0007172047,4.6,ok
0.85,0.05,0.0007147690,4.7,ok
0.85,0.06,0.0007145825,4.7,ok
0.85,0.07,0.0007132351,4.7,ok
0.85,0.08,0.0007111207,4.7,ok
0.85,0.09,0.0007088716,4.7,ok
0.85,0.1,0.0007066743,4.7,ok
0.85,0.11,0.0007045391,4.7,ok
0.85,0.12,0.0007024870,4.7,ok
0.85,0.13,0.0007005177,4.7,ok
0.85,0.14,0.0007002534,4.7,ok
0.85,0.15,0.0007000668,4.7,ok
0.85,0.16,0.0007176298,4.7,ok
0.85,0.17,0.0014237133,4.7,ok
0.85,0.18,0.0006986676,5.0,ok
0.85,0.19,0.0007173707,5.0,ok
0.85,0.2,0.0006965429,5.0,ok
0.85,0.21,0.0014343061,5.0,ok
0.85,0.22,0.0012471718,4.7,ok
0.85,0.23,0.0015956946,4.6,ok
0.85,0.24,0.0008417366,4.7,ok
0.85,0.25,0.0008545473,4.7,ok
0.85,0.26,0.0010356287,4.6,ok
0.85,0.27,0.0014163961,4.6,ok
0.85,0.28,0.0027583740,4.6,ok
0.85,0.29,0.0018094043,4.6,ok
0.85,0.3,0.0013381501,4.7,ok
0.85,0.31,0.0012025522,4.6,ok
0.85,0.32,0.0029047398,4.6,ok
0.85,0.33,0.0032567021,4.6,ok
0.85,0.34,0.0020384642,4.7,ok
0.85,0.35,0.0020337276,4.7,ok
0.85,0.36,0.0023623191,4.7,ok
0.85,0.37,0.0043509673,4.6,ok
0.85,0.38,0.0029238942,4.4,ok
0.85,0.39,0.0055189973,4.3,ok
0.85,0.4,0.0059286893,4.3,ok
0.85,0.41,0.0103836660,4.2,ok
0.85,0.42,0.0079277798,4.1,ok
0.85,0.43,0.0100147654,4.2,ok
0.85,0.44,0.0089972901,4.2,ok
0.85,0.45,0.0039316497,4.5,ok
0.85,0.46,0.0037344522,4.5,ok
0.85,0.47,0.0088627345,4.3,ok
0.85,0.48,0.0172082979,4.4,ok
0.85,0.49,0.0145865427,4.7,ok
0.85,0.5,0.0109606808,4.3,ok
0.9,0.0,0.0007169767,4.7,ok
0.9,0.01,0.0007162719,4.7,ok
0.9,0.02,0.0007157847,4.7,ok
0.9,0.03,0.0007167901,4.6,ok
0.9,0.04,0.0007170907,4.7,ok
0.9,0.05,0.0007148208,4.6,ok
0.9,0.06,0.0007142922,5.0,ok
0.9,0.07,0.0007130899,5.0,ok
0.9,0.08,0.0007110688,5.0,ok
0.9,0.09,0.0007088508,5.0,ok
0.9,0.1,0.0007066743,5.0,ok
0.9,0.11,0.0007045391,5.0,ok
0.9,0.12,0.0007024351,5.0,ok
0.9,0.13,0.0007006006,5.0,ok
0.9,0.14,0.0007004555,4.7,ok
0.9,0.15,0.0007442255,4.7,ok
0.9,0.16,0.0006998595,4.7,ok
0.9,0.17,0.0006993568,4.7,ok
0.9,0.18,0.0006986831,5.0,ok
0.9,0.19,0.0006977451,5.0,ok
0.9,0.2,0.0006964755,4.7,ok
0.9,0.21,0.0014808020,4.7,ok
0.9,0.22,0.0007580521,4.7,ok
0.9,0.23,0.0006902930,5.0,ok
0.9,0.24,0.0006870903,4.7,ok
0.9,0.25,0.0014964529,4.6,ok
0.9,0.26,0.0009183731,4.7,ok
0.9,0.27,0.0013229896,5.0,ok
0.9,0.28,0.0058429660,4.5,ok
0.9,0.29,0.0011030718,4.7,ok
0.9,0.3,0.0012257586,4.7,ok
0.9,0.31,0.0011638090,4.6,ok
0.9,0.32,0.0015697933,4.6,ok
0.9,0.33,0.0027962232,5.0,ok
0.9,0.34,0.0017855447,4.9,ok
0.9,0.35,0.0019784423,4.7,ok
0.9,0.36,0.0022902639,4.7,ok
0.9,0.37,0.0025814476,4.6,ok
0.9,0.38,0.0030623873,4.9,ok
0.9,0.39,0.0054885257,4.3,ok
0.9,0.4,0.0071468485,4.6,ok
0.9,0.41,0.0095916610,4.3,ok
0.9,0.42,0.0089344035,4.5,ok
0.9,0.43,0.0069849907,4.2,ok
0.9,0.44,0.0058742947,4.3,ok
0.9,0.45,0.0038866257,5.0,ok
0.9,0.46,0.0092827204,4.6,ok
0.9,0.47,0.0092889141,4.3,ok
0.9,0.48,0.0173974275,4.3,ok
0.9,0.49,0.0150116703,4.3,ok
0.9,0.5,0.0112832195,4.3,ok
0.95,0.0,0.0007170389,4.7,ok
0.95,0.01,0.0007161993,4.7,ok
0.95,0.02,0.0007157122,4.7,ok
0.95,0.03,0.0007166450,4.6,ok
0.95,0.04,0.0007169559,4.6,ok
0.95,0.05,0.0007148623,4.6,ok
0.95,0.06,0.0007139917,4.7,ok
0.95,0.07,0.0007129137,4.6,ok
0.95,0.08,0.0007109859,4.6,ok
0.95,0.09,0.0007088301,4.7,ok
0.95,0.1,0.0007066432,4.7,ok
0.95,0.11,0.0007044977,5.1,ok
0.95,0.12,0.0007023626,4.7,ok
0.95,0.13,0.0007008597,4.7,ok
0.95,0.14,0.0007636800,4.7,ok
0.95,0.15,0.0008231215,4.6,ok
0.95,0.16,0.0007111829,4.7,ok
0.95,0.17,0.0006994138,4.7,ok
0.95,0.18,0.0008746547,4.7,ok
0.95,0.19,0.0006977141,4.7,ok
0.95,0.2,0.0008320766,4.7,ok
0.95,0.21,0.0007908252,4.7,ok
0.95,0.22,0.0021060612,4.7,ok
0.95,0.23,0.0006901220,4.8,ok
0.95,0.24,0.0007212990,4.7,ok
0.95,0.25,0.0027044981,4.7,ok
0.95,0.26,0.0009967301,5.0,ok
0.95,0.27,0.0012252196,5.0,ok
0.95,0.28,0.0051963548,4.5,ok
0.95,0.29,0.0010773052,4.7,ok
0.95,0.3,0.0013166564,4.7,ok
0.95,0.31,0.0011291184,4.6,ok
0.95,0.32,0.0014828011,4.6,ok
0.95,0.33,0.0026085920,4.7,ok
0.95,0.34,0.0016345627,4.6,ok
0.95,0.35,0.0019294588,4.7,ok
0.95,0.36,0.0022228002,4.7,ok
0.95,0.37,0.0024971622,4.7,ok
0.95,0.38,0.0034300018,4.5,ok
0.95,0.39,0.0037684477,4.4,ok
0.95,0.4,0.0053466732,4.4,ok
0.95,0.41,0.0061615535,4.4,ok
0.95,0.42,0.0081693449,4.2,ok
0.95,0.43,0.0065231836,4.2,ok
0.95,0.44,0.0056148470,4.5,ok
0.95,0.45,0.0038310712,5.0,ok
0.95,0.46,0.0034750918,5.0,ok
0.95,0.47,0.0090196945,4.3,ok
0.95,0.48,0.0142790289,4.3,ok
0.95,0.49,0.0155875141,4.3,ok
0.95,0.5,0.0154577042,4.7,ok
1.0,0.0,0.0007170907,4.6,ok
1.0,0.01,0.0007161164,4.7,ok
1.0,0.02,0.0007156189,5.0,ok
1.0,0.03,0.0007164999,5.0,ok
1.0,0.04,0.0007168316,4.6,ok
1.0,0.05,0.0007149141,4.6,ok
1.0,0.06,0.0007136704,4.7,ok
1.0,0.07,0.0007127168,4.6,ok
1.0,0.08,0.0007108927,4.7,ok
1.0,0.09,0.0007087679,4.7,ok
1.0,0.1,0.0007066121,5.0,ok
1.0,0.11,0.0007044355,5.0,ok
1.0,0.12,0.0007023004,5.0,ok
1.0,0.13,0.0007011396,5.0,ok
1.0,0.14,0.0007008493,4.7,ok
1.0,0.15,0.0010048351,4.7,ok
1.0,0.16,0.0008618543,4.7,ok
1.0,0.17,0.0006994553,4.7,ok
1.0,0.18,0.0006986676,4.7,ok
1.0,0.19,0.0006976726,4.7,ok
1.0,0.2,0.0011419702,4.7,ok
1.0,0.21,0.0009512083,4.7,ok
1.0,0.22,0.0007204387,4.7,ok
1.0,0.23,0.0006899147,4.7,ok
1.0,0.24,0.0010017362,4.7,ok
1.0,0.25,0.0017972228,4.7,ok
1.0,0.26,0.0013292913,4.7,ok
1.0,0.27,0.0011238737,5.0,ok
1.0,0.28,0.0030359816,4.9,ok
1.0,0.29,0.0010558607,4.7,ok
1.0,0.3,0.0057223473,4.6,ok
1.0,0.31,0.0014120224,4.6,ok
1.0,0.32,0.0014560719,4.7,ok
1.0,0.33,0.0024667207,4.7,ok
1.0,0.34,0.0016027222,4.7,ok
1.0,0.35,0.0018857302,4.6,ok
1.0,0.36,0.0021657218,4.7,ok
1.0,0.37,0.0024203394,5.0,ok
1.0,0.38,0.0026405249,4.6,ok
1.0,0.39,0.0035060561,4.6,ok
1.0,0.4,0.0052865587,4.3,ok
1.0,0.41,0.0057575481,4.3,ok
1.0,0.42,0.0062907229,4.5,ok
1.0,0.43,0.0062040356,4.4,ok
1.0,0.44,0.0053838606,4.5,ok
1.0,0.45,0.0037639290,4.6,ok
1.0,0.46,0.0033633406,4.6,ok
1.0,0.47,0.0069415283,4.6,ok
1.0,0.48,0.0103935187,4.5,ok
1.0,0.49,0.0157811136,4.3,ok
1.0,0.5,0.0118932659,4.4,ok
