0.000000000000000000e+00,4.000033107390248976e-01,3.999898115512231511e-01,4.000043360944907089e-01,4.000003119348582992e-01,4.000011079512933998e-01,3.999992937246469871e-01,4.000015359901400447e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.000099319903904216e-01,3.999694354709235622e-01,4.000130075495575976e-01,4.000009360435454742e-01,4.000033237572001021e-01,3.999978812189016186e-01,4.000046079297618906e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.000198634877203951e-01,3.999388729096998718e-01,4.000260130737010034e-01,4.000018728210473218e-01,4.000066472752789593e-01,3.999957625350664125e-01,4.000092158130054698e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.000331049248597726e-01,3.998981253516439294e-01,4.000433508177934638e-01,4.000031230183522246e-01,4.000110783173277396e-01,3.999929377327929858e-01,4.000153596687956448e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.000496559557433773e-01,3.998471946145802369e-01,4.000650183749880906e-01,4.000046876424449005e-01,4.000166166493810405e-01,3.999894068790930679e-01,4.000230395608256329e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.000695161942203204e-01,3.997860828503952413e-01,4.000910127805773486e-01,4.000065679563058474e-01,4.000232619917061805e-01,3.999851700483527672e-01,4.000322555875359121e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.000926852138337320e-01,3.997147925454568318e-01,4.001213305118032637e-01,4.000087654789170055e-01,4.000310140187973151e-01,3.999802273223503346e-01,4.000430078820891855e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.001191625475565283e-01,3.996333265211238772e-01,4.001559674876185024e-01,4.000112819852729151e-01,4.000398723593675543e-01,3.999745787902773686e-01,4.000552966123416265e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.001489476874823259e-01,3.995416879343457461e-01,4.001949190683987134e-01,4.000141195063978139e-01,4.000498365963389147e-01,3.999682245487633514e-01,4.000691219808097943e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.001820400844724457e-01,3.994398802783513669e-01,4.002381800556067404e-01,4.000172803293681190e-01,4.000609062668309401e-01,3.999611647019036820e-01,4.000844842246335520e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.002184391477583425e-01,3.993279073834283821e-01,4.002857446914080408e-01,4.000207669973403490e-01,4.000730808621469903e-01,3.999533993612909288e-01,4.001013836155351555e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.002581442444997917e-01,3.992057734177914541e-01,4.003376066582385873e-01,4.000245823095842090e-01,4.000863598277591970e-01,3.999449286460496911e-01,4.001198204597740671e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.003011546992989445e-01,3.990734828885402763e-01,4.003937590783247513e-01,4.000287293215207263e-01,4.001007425632915337e-01,3.999357526828744569e-01,4.001397950980977725e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.003474697936699744e-01,3.989310406427066802e-01,4.004541945131558922e-01,4.000332113447651050e-01,4.001162284225011634e-01,3.999258716060711816e-01,4.001613079056887678e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.003970887654648703e-01,3.987784518683907820e-01,4.005189049629097053e-01,4.000380319471739110e-01,4.001328167132586211e-01,3.999152855576018628e-01,4.001843592921071058e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.004500108082546528e-01,3.986157220959862801e-01,4.005878818658312746e-01,4.000431949528969744e-01,4.001505066975262204e-01,3.999039946871327245e-01,4.002089497012291663e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.005062350706669050e-01,3.984428571994940160e-01,4.006611160975652175e-01,4.000487044424327343e-01,4.001692975913351269e-01,3.998919991520851758e-01,4.002350796111822095e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.005657606556789485e-01,3.982598633979245184e-01,4.007385979704425893e-01,4.000545647526876358e-01,4.001891885647613223e-01,3.998792991176904899e-01,4.002627495342749864e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.006285866198671664e-01,3.980667472567883669e-01,4.008203172327217678e-01,4.000607804770386910e-01,4.002101787419001244e-01,3.998658947570474242e-01,4.002919600169239089e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.006947119726124162e-01,3.978635156896748182e-01,4.009062630677847072e-01,4.000673564653989267e-01,4.002322672008400417e-01,3.998517862511831167e-01,4.003227116395755014e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.007641356752614237e-01,3.976501759599179731e-01,4.009964240932886725e-01,4.000742978242856629e-01,4.002554529736351285e-01,3.998369737891170339e-01,4.003550050166245211e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.008368566402444322e-01,3.974267356823507624e-01,4.010907883602741197e-01,4.000816099168909568e-01,4.002797350462770076e-01,3.998214575679281957e-01,4.003888407963279716e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.009128737301489998e-01,3.971932028251457525e-01,4.011893433522289998e-01,4.000892983631538224e-01,4.003051123586658377e-01,3.998052377928252299e-01,4.004242196607148974e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.009921857567501635e-01,3.969495857117430471e-01,4.012920759841105967e-01,4.000973690398338389e-01,4.003315838045807817e-01,3.997883146772198137e-01,4.004611423254921809e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.010747914799969727e-01,3.966958930228646762e-01,4.013989726013248993e-01,4.001058280805857015e-01,4.003591482316501415e-01,3.997706884428027241e-01,4.004996095399458444e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.011606896069553896e-01,3.964321337986152494e-01,4.015100189786648399e-01,4.001146818760343282e-01,4.003878044413209936e-01,3.997523593196231628e-01,4.005396220868386314e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.012498787907076703e-01,3.961583174406684282e-01,4.016252003192075648e-01,4.001239370738499668e-01,4.004175511888288241e-01,3.997333275461708579e-01,4.005811807823028148e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.013423576292086126e-01,3.958744537145389986e-01,4.017445012531716264e-01,4.001336005788224681e-01,4.004483871831669428e-01,3.997135933694611065e-01,4.006242864757292299e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.014381246640981171e-01,3.955805527519397624e-01,4.018679058367347623e-01,4.001436795529350055e-01,4.004803110870563954e-01,3.996931570451226490e-01,4.006689400496518116e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.015371783794707827e-01,3.952766250532235848e-01,4.019953975508134270e-01,4.001541814154357390e-01,4.005133215169158212e-01,3.996720188374882077e-01,4.007151424196279677e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.016395172006024250e-01,3.949626814899090954e-01,4.021269592998041320e-01,4.001651138429074273e-01,4.005474170428320324e-01,3.996501790196879678e-01,4.007628945341145665e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.017451394926334074e-01,3.946387333072906567e-01,4.022625734102883710e-01,4.001764847693344285e-01,4.005825961885313147e-01,3.996276378737455559e-01,4.008121973743397626e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.018540435592092286e-01,3.943047921271314316e-01,4.024022216297010179e-01,4.001883023861659283e-01,4.006188574313512829e-01,3.996043956906768502e-01,4.008630519541704351e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.019662276410783108e-01,3.939608699504393297e-01,4.025458851249639758e-01,4.002005751423756141e-01,4.006561992022141250e-01,3.995804527705910658e-01,4.009154593199751315e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.020816899146471557e-01,3.936069791603251655e-01,4.026935444810855746e-01,4.002133117445161314e-01,4.006946198856010111e-01,3.995558094227947832e-01,4.009694205504829578e-01,0.000000000000000000e+00
